Vin	Rendimiento
1.116999999999987e+000	2.692247e+001
1.117999999999987e+000	2.693924e+001
1.118999999999987e+000	2.695576e+001
1.119999999999987e+000	2.697201e+001
1.120999999999987e+000	2.698800e+001
1.121999999999987e+000	2.700374e+001
1.122999999999987e+000	2.701923e+001
1.123999999999986e+000	2.703448e+001
1.124999999999986e+000	2.704949e+001
1.125999999999986e+000	2.706426e+001
1.126999999999986e+000	2.707881e+001
1.127999999999986e+000	2.709312e+001
1.128999999999986e+000	2.710721e+001
1.129999999999986e+000	2.712107e+001
1.130999999999986e+000	2.713473e+001
1.131999999999986e+000	2.714817e+001
1.132999999999985e+000	2.716140e+001
1.133999999999985e+000	2.717442e+001
1.134999999999985e+000	2.718725e+001
1.135999999999985e+000	2.719987e+001
1.136999999999985e+000	2.721230e+001
1.137999999999985e+000	2.722454e+001
1.138999999999985e+000	2.723659e+001
1.139999999999985e+000	2.724846e+001
1.140999999999985e+000	2.726014e+001
1.141999999999984e+000	2.727165e+001
1.142999999999984e+000	2.728298e+001
1.143999999999984e+000	2.729414e+001
1.144999999999984e+000	2.730514e+001
1.145999999999984e+000	2.731596e+001
1.146999999999984e+000	2.732663e+001
1.147999999999984e+000	2.733713e+001
1.148999999999984e+000	2.734748e+001
1.149999999999984e+000	2.735767e+001
1.150999999999983e+000	2.736771e+001
1.151999999999983e+000	2.737761e+001
1.152999999999983e+000	2.738736e+001
1.153999999999983e+000	2.739697e+001
1.154999999999983e+000	2.740644e+001
1.155999999999983e+000	2.741577e+001
1.156999999999983e+000	2.742497e+001
1.157999999999983e+000	2.743404e+001
1.158999999999983e+000	2.744297e+001
1.159999999999982e+000	2.745178e+001
1.160999999999982e+000	2.746047e+001
1.161999999999982e+000	2.746903e+001
1.162999999999982e+000	2.747748e+001
1.163999999999982e+000	2.748580e+001
1.164999999999982e+000	2.749402e+001
1.165999999999982e+000	2.750212e+001
1.166999999999982e+000	2.751011e+001
1.167999999999982e+000	2.751799e+001
1.168999999999981e+000	2.752577e+001
1.169999999999981e+000	2.753344e+001
1.170999999999981e+000	2.754101e+001
1.171999999999981e+000	2.754848e+001
1.172999999999981e+000	2.755586e+001
1.173999999999981e+000	2.756313e+001
1.174999999999981e+000	2.757032e+001
1.175999999999981e+000	2.757742e+001
1.176999999999981e+000	2.758442e+001
1.177999999999980e+000	2.759133e+001
1.178999999999980e+000	2.759816e+001
1.179999999999980e+000	2.760491e+001
1.180999999999980e+000	2.761158e+001
1.181999999999980e+000	2.761816e+001
1.182999999999980e+000	2.762466e+001
1.183999999999980e+000	2.763109e+001
1.184999999999980e+000	2.763744e+001
1.185999999999980e+000	2.764372e+001
1.186999999999979e+000	2.764992e+001
1.187999999999979e+000	2.765606e+001
1.188999999999979e+000	2.766212e+001
1.189999999999979e+000	2.766812e+001
1.190999999999979e+000	2.767405e+001
1.191999999999979e+000	2.767991e+001
1.192999999999979e+000	2.768571e+001
1.193999999999979e+000	2.769145e+001
1.194999999999979e+000	2.769713e+001
1.195999999999978e+000	2.770275e+001
1.196999999999978e+000	2.770831e+001
1.197999999999978e+000	2.771382e+001
1.198999999999978e+000	2.771926e+001
1.199999999999978e+000	2.772466e+001
1.200999999999978e+000	2.773000e+001
1.201999999999978e+000	2.773529e+001
1.202999999999978e+000	2.774053e+001
1.203999999999978e+000	2.774572e+001
1.204999999999977e+000	2.775086e+001
1.205999999999977e+000	2.775595e+001
1.206999999999977e+000	2.776100e+001
1.207999999999977e+000	2.776600e+001
1.208999999999977e+000	2.777096e+001
1.209999999999977e+000	2.777587e+001
1.210999999999977e+000	2.778074e+001
1.211999999999977e+000	2.778557e+001
1.212999999999977e+000	2.779036e+001
1.213999999999976e+000	2.779511e+001
1.214999999999976e+000	2.779982e+001
1.215999999999976e+000	2.780450e+001
1.216999999999976e+000	2.780913e+001
1.217999999999976e+000	2.781373e+001
1.218999999999976e+000	2.781830e+001
1.219999999999976e+000	2.782283e+001
1.220999999999976e+000	2.782733e+001
1.221999999999976e+000	2.783179e+001
1.222999999999975e+000	2.783622e+001
1.223999999999975e+000	2.784063e+001
1.224999999999975e+000	2.784499e+001
1.225999999999975e+000	2.784934e+001
1.226999999999975e+000	2.785365e+001
1.227999999999975e+000	2.785793e+001
1.228999999999975e+000	2.786219e+001
1.229999999999975e+000	2.786642e+001
1.230999999999975e+000	2.787062e+001
1.231999999999974e+000	2.787480e+001
1.232999999999974e+000	2.787895e+001
1.233999999999974e+000	2.788307e+001
1.234999999999974e+000	2.788718e+001
1.235999999999974e+000	2.789125e+001
1.236999999999974e+000	2.789531e+001
1.237999999999974e+000	2.789934e+001
1.238999999999974e+000	2.790335e+001
1.239999999999974e+000	2.790734e+001
1.240999999999974e+000	2.791131e+001
1.241999999999973e+000	2.791526e+001
1.242999999999973e+000	2.791918e+001
1.243999999999973e+000	2.792309e+001
1.244999999999973e+000	2.792698e+001
1.245999999999973e+000	2.793085e+001
1.246999999999973e+000	2.793470e+001
1.247999999999973e+000	2.793854e+001
1.248999999999973e+000	2.794236e+001
1.249999999999973e+000	2.794615e+001
1.250999999999972e+000	2.794994e+001
1.251999999999972e+000	2.795371e+001
1.252999999999972e+000	2.795746e+001
1.253999999999972e+000	2.796119e+001
1.254999999999972e+000	2.796491e+001
1.255999999999972e+000	2.796862e+001
1.256999999999972e+000	2.797231e+001
1.257999999999972e+000	2.797599e+001
1.258999999999972e+000	2.797965e+001
1.259999999999971e+000	2.798330e+001
1.260999999999971e+000	2.798694e+001
1.261999999999971e+000	2.799056e+001
1.262999999999971e+000	2.799418e+001
1.263999999999971e+000	2.799777e+001
1.264999999999971e+000	2.800136e+001
1.265999999999971e+000	2.800494e+001
1.266999999999971e+000	2.800850e+001
1.267999999999971e+000	2.801206e+001
1.268999999999970e+000	2.801560e+001
1.269999999999970e+000	2.801913e+001
1.270999999999970e+000	2.802265e+001
1.271999999999970e+000	2.802617e+001
1.272999999999970e+000	2.802967e+001
1.273999999999970e+000	2.803316e+001
1.274999999999970e+000	2.803664e+001
1.275999999999970e+000	2.804011e+001
1.276999999999970e+000	2.804358e+001
1.277999999999969e+000	2.804703e+001
1.278999999999969e+000	2.805047e+001
1.279999999999969e+000	2.805391e+001
1.280999999999969e+000	2.805734e+001
1.281999999999969e+000	2.806076e+001
1.282999999999969e+000	2.806417e+001
1.283999999999969e+000	2.806757e+001
1.284999999999969e+000	2.807097e+001
1.285999999999969e+000	2.807436e+001
1.286999999999968e+000	2.807774e+001
1.287999999999968e+000	2.808112e+001
1.288999999999968e+000	2.808448e+001
1.289999999999968e+000	2.808784e+001
1.290999999999968e+000	2.809120e+001
1.291999999999968e+000	2.809454e+001
1.292999999999968e+000	2.809789e+001
1.293999999999968e+000	2.810122e+001
1.294999999999968e+000	2.810455e+001
1.295999999999967e+000	2.810787e+001
1.296999999999967e+000	2.811118e+001
1.297999999999967e+000	2.811449e+001
1.298999999999967e+000	2.811780e+001
1.299999999999967e+000	2.812110e+001
1.300999999999967e+000	2.812439e+001
1.301999999999967e+000	2.812768e+001
1.302999999999967e+000	2.813096e+001
1.303999999999967e+000	2.813423e+001
1.304999999999966e+000	2.813751e+001
1.305999999999966e+000	2.814077e+001
1.306999999999966e+000	2.814403e+001
1.307999999999966e+000	2.814729e+001
1.308999999999966e+000	2.815054e+001
1.309999999999966e+000	2.815379e+001
1.310999999999966e+000	2.815703e+001
1.311999999999966e+000	2.816026e+001
1.312999999999966e+000	2.816350e+001
1.313999999999965e+000	2.816673e+001
1.314999999999965e+000	2.816995e+001
1.315999999999965e+000	2.817317e+001
1.316999999999965e+000	2.817639e+001
1.317999999999965e+000	2.817960e+001
1.318999999999965e+000	2.818281e+001
1.319999999999965e+000	2.818601e+001
1.320999999999965e+000	2.818921e+001
1.321999999999965e+000	2.819241e+001
1.322999999999964e+000	2.819560e+001
1.323999999999964e+000	2.819879e+001
1.324999999999964e+000	2.820197e+001
1.325999999999964e+000	2.820515e+001
1.326999999999964e+000	2.820833e+001
1.327999999999964e+000	2.821150e+001
1.328999999999964e+000	2.821467e+001
1.329999999999964e+000	2.821784e+001
1.330999999999964e+000	2.822100e+001
1.331999999999963e+000	2.822416e+001
1.332999999999963e+000	2.822732e+001
1.333999999999963e+000	2.823047e+001
1.334999999999963e+000	2.823362e+001
1.335999999999963e+000	2.823677e+001
1.336999999999963e+000	2.823991e+001
1.337999999999963e+000	2.824305e+001
1.338999999999963e+000	2.824619e+001
1.339999999999963e+000	2.824932e+001
1.340999999999962e+000	2.825245e+001
1.341999999999962e+000	2.825558e+001
1.342999999999962e+000	2.825870e+001
1.343999999999962e+000	2.826183e+001
1.344999999999962e+000	2.826495e+001
1.345999999999962e+000	2.826806e+001
1.346999999999962e+000	2.827118e+001
1.347999999999962e+000	2.827429e+001
1.348999999999962e+000	2.827740e+001
1.349999999999962e+000	2.828050e+001
1.350999999999961e+000	2.828360e+001
1.351999999999961e+000	2.828670e+001
1.352999999999961e+000	2.828980e+001
1.353999999999961e+000	2.829290e+001
1.354999999999961e+000	2.829599e+001
1.355999999999961e+000	2.829908e+001
1.356999999999961e+000	2.830217e+001
1.357999999999961e+000	2.830525e+001
1.358999999999961e+000	2.830833e+001
1.359999999999960e+000	2.831141e+001
1.360999999999960e+000	2.831449e+001
1.361999999999960e+000	2.831756e+001
1.362999999999960e+000	2.832063e+001
1.363999999999960e+000	2.832370e+001
1.364999999999960e+000	2.832677e+001
1.365999999999960e+000	2.832983e+001
1.366999999999960e+000	2.833290e+001
1.367999999999960e+000	2.833596e+001
1.368999999999959e+000	2.833901e+001
