Vin	Rendimiento
9.554999999999859e+000	5.172410e+001
9.555999999999859e+000	5.171865e+001
9.556999999999858e+000	5.171321e+001
9.557999999999858e+000	5.170777e+001
9.558999999999857e+000	5.170233e+001
9.559999999999857e+000	5.169689e+001
9.560999999999856e+000	5.169146e+001
9.561999999999856e+000	5.168602e+001
9.562999999999855e+000	5.168058e+001
9.563999999999854e+000	5.167515e+001
9.564999999999854e+000	5.166973e+001
9.565999999999853e+000	5.166429e+001
9.566999999999853e+000	5.165886e+001
9.567999999999852e+000	5.165343e+001
9.568999999999852e+000	5.164800e+001
9.569999999999851e+000	5.164258e+001
9.570999999999851e+000	5.163715e+001
9.571999999999850e+000	5.163173e+001
9.572999999999849e+000	5.162630e+001
9.573999999999849e+000	5.162088e+001
9.574999999999848e+000	5.161545e+001
9.575999999999848e+000	5.161004e+001
9.576999999999847e+000	5.160462e+001
9.577999999999847e+000	5.159920e+001
9.578999999999846e+000	5.159378e+001
9.579999999999846e+000	5.158837e+001
9.580999999999845e+000	5.158295e+001
9.581999999999844e+000	5.157754e+001
9.582999999999844e+000	5.157213e+001
9.583999999999843e+000	5.156672e+001
9.584999999999843e+000	5.156131e+001
9.585999999999842e+000	5.155589e+001
9.586999999999842e+000	5.155050e+001
9.587999999999841e+000	5.154509e+001
9.588999999999841e+000	5.153968e+001
9.589999999999840e+000	5.153428e+001
9.590999999999839e+000	5.152888e+001
9.591999999999839e+000	5.152348e+001
9.592999999999838e+000	5.151807e+001
9.593999999999838e+000	5.151267e+001
9.594999999999837e+000	5.150727e+001
9.595999999999837e+000	5.150188e+001
9.596999999999836e+000	5.149648e+001
9.597999999999836e+000	5.149109e+001
9.598999999999835e+000	5.148569e+001
9.599999999999834e+000	5.148029e+001
9.600999999999834e+000	5.147491e+001
9.601999999999833e+000	5.146951e+001
9.602999999999833e+000	5.146413e+001
9.603999999999832e+000	5.145874e+001
9.604999999999832e+000	5.145335e+001
9.605999999999831e+000	5.144796e+001
9.606999999999831e+000	5.144257e+001
9.607999999999830e+000	5.143720e+001
9.608999999999830e+000	5.143182e+001
9.609999999999829e+000	5.142643e+001
