Freq	Gain	Phase
7.94328234724281e+001	3.77778387974198e+001	9.47575123129209e+001
8.57695898590894e+001	3.71163749973688e+001	9.43345038377055e+001
9.26118728128793e+001	3.64541821088063e+001	9.39310831268150e+001
1.00000000000000e+002	3.57913636785127e+001	9.35525194908963e+001
1.07977516232771e+002	3.51280090173911e+001	9.31968449344616e+001
1.16591440117983e+002	3.44641951428615e+001	9.28622081315888e+001
1.25892541179417e+002	3.37999885721019e+001	9.25395062844121e+001
1.35935639087853e+002	3.31354467425692e+001	9.22270996878762e+001
1.46779926762207e+002	3.24706194232948e+001	9.19381653561646e+001
1.58489319246111e+002	3.18055496171289e+001	9.16491632914521e+001
1.71132830416178e+002	3.11402748797917e+001	9.13807996497337e+001
1.84784979742229e+002	3.04748277614441e+001	9.11096886746921e+001
1.99526231496888e+002	2.98092370061357e+001	9.08493162136926e+001
2.15443469003188e+002	2.91435279755622e+001	9.05985067095007e+001
2.32630506715363e+002	2.84777230953484e+001	9.03561387647948e+001
2.51188643150958e+002	2.78118426897481e+001	9.01064171969261e+001
2.71227257933203e+002	2.71459052248312e+001	8.98630326973232e+001
2.92864456462524e+002	2.64799280225441e+001	8.96102687071210e+001
3.16227766016838e+002	2.58139271850002e+001	8.93618832739773e+001
3.41454887383360e+002	2.51479185006182e+001	8.91022162534728e+001
3.68694506451957e+002	2.44819171901318e+001	8.88303495983322e+001
3.98107170553497e+002	2.38159394677022e+001	8.85895459052370e+001
4.29866234708228e+002	2.31500012739731e+001	8.82905811992383e+001
4.64158883361278e+002	2.24841199293375e+001	8.80208987799061e+001
5.01187233627272e+002	2.18183136255552e+001	8.77207236920025e+001
5.41169526546464e+002	2.11526026575206e+001	8.74186074617288e+001
5.84341413373517e+002	2.04870084922778e+001	8.70547611789475e+001
6.30957344480193e+002	1.98215598918866e+001	8.67460439898578e+001
6.81292069057961e+002	1.91562816477350e+001	8.63737468118930e+001
7.35642254459641e+002	1.84912069271586e+001	8.60252430623381e+001
7.94328234724281e+002	1.78263750014346e+001	8.56112162431632e+001
8.57695898590894e+002	1.71618262089437e+001	8.51306487464165e+001
9.26118728128793e+002	1.64976133596881e+001	8.47002613008568e+001
1.00000000000000e+003	1.58337841825433e+001	8.41422975486845e+001
1.07977516232771e+003	1.51704205361059e+001	8.36322811823444e+001
1.16591440117983e+003	1.45075915389915e+001	8.31101394379554e+001
1.25892541179417e+003	1.38453759194595e+001	8.24568624986212e+001
1.35935639087853e+003	1.31838948088959e+001	8.18478255537190e+001
1.46779926762207e+003	1.25232518338846e+001	8.12228023535940e+001
1.58489319246111e+003	1.18635919998313e+001	8.04626277249673e+001
1.71132830416178e+003	1.12050689781763e+001	7.96836365207935e+001
1.84784979742229e+003	1.05478724992356e+001	7.87665700176145e+001
1.99526231496888e+003	9.89220784970611e+000	7.78276816483704e+001
2.15443469003188e+003	9.23832453905229e+000	7.68654245608948e+001
2.32630506715363e+003	8.58649516336622e+000	7.57604675571735e+001
2.51188643150958e+003	7.93704971954848e+000	7.46290394318141e+001
2.71227257933203e+003	7.29034232834670e+000	7.33518596734827e+001
2.92864456462524e+003	6.64681312307122e+000	7.21630456406237e+001
3.16227766016838e+003	6.00692223170677e+000	7.07079658135781e+001
3.41454887383360e+003	5.37120348352188e+000	6.92210380664386e+001
3.68694506451957e+003	4.74014988844659e+000	6.72302900921246e+001
3.98107170553497e+003	4.11478576683071e+000	6.56773589088696e+001
4.29866234708228e+003	3.49553502814861e+000	6.38555053545916e+001
4.64158883361278e+003	2.88330206574962e+000	6.20007288696509e+001
5.01187233627272e+003	2.27901335488645e+000	5.96430937982174e+001
5.41169526546464e+003	1.68366010715723e+000	5.74912523338717e+001
5.84341413373518e+003	1.09823592358799e+000	5.50771648103165e+001
6.30957344480193e+003	5.23846366021532e-001	5.24051092344247e+001
6.81292069057961e+003	-3.84064064833111e-002	4.97163307969078e+001
7.35642254459641e+003	-5.87467793154358e-001	4.65470727689326e+001
7.94328234724281e+003	-1.12214151154710e+000	4.38486375522691e+001
8.57695898590894e+003	-1.64152697743774e+000	4.02189195250994e+001
9.26118728128794e+003	-2.14471849457592e+000	3.70844028374758e+001
1.00000000000000e+004	-2.63123700364942e+000	3.30473523521029e+001
1.07977516232771e+004	-3.10062983622879e+000	2.90676663209670e+001
1.16591440117983e+004	-3.55210530767254e+000	2.56363681353540e+001
1.25892541179417e+004	-3.98695776869064e+000	2.13625287066875e+001
1.35935639087853e+004	-4.40544228158277e+000	1.72125634864983e+001
1.46779926762207e+004	-4.80930624726291e+000	1.22707279638513e+001
1.58489319246111e+004	-5.19913863841159e+000	8.44933218688470e+000
1.71132830416178e+004	-5.57851920100131e+000	3.89440045932342e+000
1.84784979742229e+004	-5.94948388966688e+000	-1.36196593137291e+000
1.99526231496888e+004	-6.31615406500759e+000	-6.34356291687328e+000
2.15443469003188e+004	-6.68438900962458e+000	-1.28973595433301e+001
2.32630506715363e+004	-7.05277530865493e+000	-1.72163776107494e+001
2.51188643150958e+004	-7.43277530717192e+000	-2.30240433539459e+001
2.71227257933203e+004	-7.82693021012977e+000	-2.83883307133391e+001
2.92864456462524e+004	-8.24220704697843e+000	-3.32549392095123e+001
3.16227766016838e+004	-8.68358701282691e+000	-3.94459623758281e+001
3.41454887383360e+004	-9.15823928177304e+000	-4.50084729902202e+001
3.68694506451958e+004	-9.67062434223082e+000	-5.17472191572724e+001
3.98107170553497e+004	-1.02269055365905e+001	-5.76909293616231e+001
4.29866234708228e+004	-1.08326363952296e+001	-6.46248407068336e+001
4.64158883361278e+004	-1.14885524249592e+001	-7.05591755342785e+001
5.01187233627272e+004	-1.22011089120404e+001	-7.72609445923771e+001
5.41169526546464e+004	-1.29650273695067e+001	-8.27258329659072e+001
5.84341413373518e+004	-1.37842330568258e+001	-8.68251068560520e+001
6.30957344480193e+004	-1.46580611416258e+001	-9.31908813466357e+001
6.81292069057961e+004	-1.55837241376733e+001	-9.79220733514957e+001
7.35642254459641e+004	-1.65583856183452e+001	-1.04643708285543e+002
7.94328234724282e+004	-1.75758400818924e+001	-1.09448663266336e+002
8.57695898590894e+004	-1.86345238851876e+001	-1.12190183130869e+002
9.26118728128793e+004	-1.97357399762931e+001	-1.20242634044423e+002
1.00000000000000e+005	-2.08703931468776e+001	-1.18399922545526e+002
1.07977516232771e+005	-2.20223618376364e+001	-1.29058279311249e+002
1.16591440117983e+005	-2.31885675121786e+001	-1.29480090259342e+002
1.25892541179417e+005	-2.43929217753545e+001	-1.34517458063221e+002
1.35935639087853e+005	-2.56098572770162e+001	-1.36442973675464e+002
1.46779926762207e+005	-2.68610992909648e+001	-1.42560227885625e+002
1.58489319246111e+005	-2.82452861656738e+001	-1.52521783094841e+002
1.71132830416178e+005	-2.93581587356885e+001	-1.43843101525299e+002
1.84784979742229e+005	-3.06886197089289e+001	-1.53492119250752e+002
