Time	Vin	Vo
3.829511304571877e-005	9.982966e-003	1.533696e-002
3.929511304571877e-005	1.001372e-002	1.674697e-002
4.029511304571877e-005	9.982966e-003	1.814315e-002
4.129511304571877e-005	1.001372e-002	1.946494e-002
4.229511304571876e-005	9.982966e-003	2.066180e-002
4.329511304571876e-005	1.001372e-002	2.169654e-002
4.429511304571876e-005	9.982966e-003	2.254245e-002
4.529511304571875e-005	1.001372e-002	2.318522e-002
4.629511304571875e-005	9.982966e-003	2.361962e-002
4.729511304571875e-005	1.001348e-002	2.384946e-002
4.829511304571875e-005	9.982966e-003	2.388618e-002
4.929511304571874e-005	1.001348e-002	2.374694e-002
5.029511304571874e-005	9.982966e-003	2.345368e-002
5.129511304571874e-005	1.001348e-002	2.303025e-002
5.229511304571873e-005	9.982966e-003	2.250382e-002
5.329511304571873e-005	1.001348e-002	2.190206e-002
5.429511304571873e-005	9.982966e-003	2.125356e-002
5.529511304571873e-005	1.001348e-002	2.058503e-002
5.629511304571872e-005	9.982966e-003	1.992366e-002
5.729511304571872e-005	1.001348e-002	1.929328e-002
5.829511304571872e-005	9.982966e-003	1.871631e-002
5.929511304571872e-005	1.001348e-002	1.821086e-002
6.029511304571871e-005	9.982966e-003	1.779220e-002
6.129511304571872e-005	1.001372e-002	1.747081e-002
6.229511304571871e-005	9.982966e-003	1.725337e-002
6.329511304571871e-005	1.001372e-002	1.714084e-002
6.429511304571871e-005	9.982966e-003	1.713035e-002
6.529511304571871e-005	1.001372e-002	1.721570e-002
6.629511304571870e-005	9.982966e-003	1.738593e-002
6.729511304571870e-005	1.001372e-002	1.762721e-002
6.829511304571870e-005	9.982966e-003	1.792476e-002
6.929511304571869e-005	1.001372e-002	1.826045e-002
7.029511304571869e-005	9.982966e-003	1.861808e-002
7.129511304571869e-005	1.001372e-002	1.898143e-002
7.229511304571869e-005	9.982966e-003	1.933381e-002
7.329511304571868e-005	1.001372e-002	1.966235e-002
7.429511304571868e-005	9.982966e-003	1.995608e-002
7.529511304571868e-005	1.001372e-002	2.020547e-002
7.629511304571867e-005	9.982966e-003	2.040479e-002
7.729511304571867e-005	1.001372e-002	2.055022e-002
7.829511304571867e-005	9.982966e-003	2.064034e-002
7.929511304571867e-005	1.001372e-002	2.067658e-002
8.029511304571866e-005	9.982966e-003	2.066228e-002
8.129511304571866e-005	1.001372e-002	2.060220e-002
8.229511304571866e-005	9.982966e-003	2.050206e-002
8.329511304571866e-005	1.001372e-002	2.036950e-002
8.429511304571865e-005	9.982966e-003	2.021262e-002
8.529511304571865e-005	1.001372e-002	2.003858e-002
8.629511304571865e-005	9.982966e-003	1.985642e-002
8.729511304571864e-005	1.001372e-002	1.967380e-002
8.829511304571864e-005	9.982966e-003	1.949737e-002
8.929511304571864e-005	1.001372e-002	1.933429e-002
9.029511304571864e-005	9.982966e-003	1.918933e-002
9.129511304571863e-005	1.001372e-002	1.906726e-002
9.229511304571863e-005	9.982966e-003	1.897094e-002
9.329511304571863e-005	1.001372e-002	1.890275e-002
9.429511304571862e-005	9.982966e-003	1.886317e-002
9.529511304571862e-005	1.001372e-002	1.885077e-002
9.629511304571862e-005	9.982966e-003	1.886413e-002
9.729511304571862e-005	1.001372e-002	1.890132e-002
9.829511304571861e-005	9.982966e-003	1.895854e-002
9.929511304571861e-005	1.001372e-002	1.903197e-002
1.002951130457186e-004	9.982966e-003	1.911780e-002
1.012951130457186e-004	1.001372e-002	1.921079e-002
1.022951130457186e-004	9.982966e-003	1.930663e-002
1.032951130457186e-004	1.001372e-002	1.940200e-002
1.042951130457186e-004	9.982966e-003	1.949260e-002
1.052951130457186e-004	1.001372e-002	1.957461e-002
1.062951130457186e-004	9.982966e-003	1.964614e-002
1.072951130457186e-004	1.001372e-002	1.970527e-002
1.082951130457186e-004	9.982966e-003	1.975057e-002
1.092951130457186e-004	1.001372e-002	1.978156e-002
1.102951130457186e-004	9.982966e-003	1.979730e-002
1.112951130457186e-004	1.001372e-002	1.979920e-002
1.122951130457186e-004	9.982966e-003	1.978824e-002
1.132951130457186e-004	1.001348e-002	1.976535e-002
1.142951130457186e-004	9.982966e-003	1.973292e-002
1.152951130457186e-004	1.001348e-002	1.969335e-002
1.162951130457186e-004	9.982966e-003	1.964805e-002
1.172951130457186e-004	1.001348e-002	1.959941e-002
1.182951130457186e-004	9.982966e-003	1.954982e-002
1.192951130457186e-004	1.001348e-002	1.950166e-002
1.202951130457186e-004	9.982966e-003	1.945588e-002
1.212951130457186e-004	1.001348e-002	1.941487e-002
1.222951130457186e-004	9.982966e-003	1.937959e-002
1.232951130457186e-004	1.001348e-002	1.935098e-002
1.242951130457186e-004	9.982966e-003	1.932952e-002
1.252951130457186e-004	1.001348e-002	1.931617e-002
1.262951130457186e-004	9.982966e-003	1.930997e-002
1.272951130457185e-004	1.001348e-002	1.931092e-002
1.282951130457185e-004	9.982966e-003	1.931855e-002
1.292951130457185e-004	1.001348e-002	1.933190e-002
1.302951130457185e-004	9.982966e-003	1.935002e-002
1.312951130457185e-004	1.001348e-002	1.937148e-002
1.322951130457185e-004	9.982966e-003	1.939580e-002
1.332951130457185e-004	1.001348e-002	1.942107e-002
1.342951130457185e-004	9.982966e-003	1.944682e-002
1.352951130457185e-004	1.001348e-002	1.947162e-002
1.362951130457185e-004	9.982966e-003	1.949451e-002
1.372951130457185e-004	1.001348e-002	1.951501e-002
1.382951130457185e-004	9.982966e-003	1.953218e-002
1.392951130457185e-004	1.001348e-002	1.954600e-002
1.402951130457185e-004	9.982966e-003	1.955602e-002
1.412951130457185e-004	1.001348e-002	1.956174e-002
1.422951130457185e-004	9.982966e-003	1.956365e-002
1.432951130457185e-004	1.001348e-002	1.956222e-002
1.442951130457185e-004	9.982966e-003	1.955745e-002
1.452951130457185e-004	1.001348e-002	1.954982e-002
1.462951130457185e-004	9.982966e-003	1.953933e-002
1.472951130457185e-004	1.001348e-002	1.952788e-002
1.482951130457185e-004	9.982966e-003	1.951549e-002
1.492951130457185e-004	1.001348e-002	1.950213e-002
1.502951130457185e-004	9.982966e-003	1.948878e-002
1.512951130457185e-004	1.001348e-002	1.947639e-002
1.522951130457185e-004	9.982966e-003	1.946494e-002
1.532951130457185e-004	1.001348e-002	1.945445e-002
1.542951130457185e-004	9.982966e-003	1.944587e-002
1.552951130457185e-004	1.001348e-002	1.943967e-002
1.562951130457185e-004	9.982966e-003	1.943490e-002
1.572951130457185e-004	1.001348e-002	1.943252e-002
1.582951130457185e-004	9.982966e-003	1.943204e-002
1.592951130457185e-004	1.001348e-002	1.943347e-002
1.602951130457185e-004	9.982966e-003	1.943633e-002
1.612951130457185e-004	1.001348e-002	1.944110e-002
1.622951130457185e-004	9.982966e-003	1.944634e-002
1.632951130457184e-004	1.001348e-002	1.945254e-002
1.642951130457184e-004	9.982966e-003	1.945922e-002
1.652951130457184e-004	1.001348e-002	1.946637e-002
1.662951130457184e-004	9.982966e-003	1.947305e-002
1.672951130457184e-004	1.001348e-002	1.947925e-002
1.682951130457184e-004	9.982966e-003	1.948497e-002
1.692951130457184e-004	1.001348e-002	1.949021e-002
1.702951130457184e-004	9.982966e-003	1.949403e-002
1.712951130457184e-004	1.001348e-002	1.949737e-002
1.722951130457184e-004	9.982966e-003	1.949927e-002
1.732951130457184e-004	1.001348e-002	1.950023e-002
1.742951130457184e-004	9.982966e-003	1.950023e-002
1.752951130457184e-004	1.001348e-002	1.949927e-002
1.762951130457184e-004	9.982966e-003	1.949737e-002
1.772951130457184e-004	1.001348e-002	1.949498e-002
1.782951130457184e-004	9.982966e-003	1.949212e-002
1.792951130457184e-004	1.001348e-002	1.948878e-002
1.802951130457184e-004	9.982966e-003	1.948497e-002
1.812951130457184e-004	1.001348e-002	1.948163e-002
1.822951130457184e-004	9.982966e-003	1.947829e-002
1.832951130457184e-004	1.001348e-002	1.947495e-002
1.842951130457184e-004	9.982966e-003	1.947209e-002
1.852951130457184e-004	1.001348e-002	1.946971e-002
1.862951130457184e-004	9.982966e-003	1.946733e-002
1.872951130457184e-004	1.001348e-002	1.946589e-002
1.882951130457184e-004	9.982966e-003	1.946542e-002
1.892951130457184e-004	1.001348e-002	1.946494e-002
1.902951130457184e-004	9.982966e-003	1.946494e-002
1.912951130457184e-004	1.001348e-002	1.946589e-002
1.922951130457184e-004	9.982966e-003	1.946685e-002
1.932951130457184e-004	1.001348e-002	1.946828e-002
1.942951130457184e-004	9.982966e-003	1.946971e-002
1.952951130457184e-004	1.001348e-002	1.947162e-002
1.962951130457184e-004	9.982966e-003	1.947352e-002
1.972951130457184e-004	1.001348e-002	1.947543e-002
1.982951130457184e-004	9.982966e-003	1.947686e-002
1.992951130457183e-004	1.001348e-002	1.947877e-002
2.002951130457183e-004	9.982966e-003	1.948020e-002
2.012951130457183e-004	1.001348e-002	1.948115e-002
2.022951130457183e-004	9.982966e-003	1.948211e-002
2.042951130457183e-004	9.982966e-003	1.948306e-002
2.052951130457183e-004	1.001348e-002	1.948306e-002
2.062951130457183e-004	9.982966e-003	1.948306e-002
2.072951130457183e-004	1.001348e-002	1.948258e-002
2.082951130457183e-004	9.982966e-003	1.948211e-002
2.092951130457183e-004	1.001348e-002	1.948163e-002
2.102951130457183e-004	9.982966e-003	1.948068e-002
2.112951130457183e-004	1.001348e-002	1.947972e-002
2.122951130457183e-004	9.982966e-003	1.947877e-002
2.132951130457183e-004	1.001348e-002	1.947782e-002
2.142951130457183e-004	9.982966e-003	1.947686e-002
2.152951130457183e-004	1.001348e-002	1.947591e-002
2.162951130457183e-004	9.982966e-003	1.947543e-002
2.172951130457183e-004	1.001348e-002	1.947448e-002
2.202951130457183e-004	9.982966e-003	1.947400e-002
2.212951130457183e-004	1.001348e-002	1.947400e-002
2.222951130457183e-004	9.982966e-003	1.947400e-002
2.232951130457183e-004	1.001348e-002	1.947400e-002
2.242951130457183e-004	9.982966e-003	1.947448e-002
2.252951130457183e-004	1.001348e-002	1.947495e-002
2.262951130457183e-004	9.982966e-003	1.947543e-002
2.272951130457183e-004	1.001348e-002	1.947591e-002
2.282951130457183e-004	9.982966e-003	1.947639e-002
2.292951130457183e-004	1.001348e-002	1.947686e-002
2.302951130457183e-004	9.982966e-003	1.947734e-002
2.312951130457183e-004	1.001348e-002	1.947782e-002
2.322951130457183e-004	9.982966e-003	1.947782e-002
2.332951130457183e-004	1.001348e-002	1.947829e-002
2.352951130457182e-004	1.001348e-002	1.947877e-002
2.362951130457182e-004	9.982966e-003	1.947877e-002
2.372951130457182e-004	1.001348e-002	1.947877e-002
2.382951130457182e-004	9.982966e-003	1.947877e-002
2.392951130457182e-004	1.001348e-002	1.947829e-002
2.402951130457182e-004	9.982966e-003	1.947829e-002
2.412951130457182e-004	1.001348e-002	1.947829e-002
2.422951130457182e-004	9.982966e-003	1.947782e-002
2.432951130457182e-004	1.001348e-002	1.947734e-002
2.442951130457182e-004	9.982966e-003	1.947734e-002
2.452951130457183e-004	1.001348e-002	1.947686e-002
2.462951130457183e-004	9.982966e-003	1.947686e-002
2.472951130457183e-004	1.001348e-002	1.947639e-002
2.482951130457183e-004	9.982966e-003	1.947639e-002
2.522951130457184e-004	9.982966e-003	1.947639e-002
2.532951130457185e-004	1.001348e-002	1.947639e-002
2.542951130457185e-004	9.982966e-003	1.947639e-002
2.552951130457185e-004	1.001348e-002	1.947639e-002
2.562951130457185e-004	9.982966e-003	1.947639e-002
2.572951130457186e-004	1.001348e-002	1.947639e-002
2.582951130457186e-004	9.982966e-003	1.947686e-002
2.592951130457186e-004	1.001348e-002	1.947686e-002
2.602951130457186e-004	9.982966e-003	1.947686e-002
2.612951130457187e-004	1.001348e-002	1.947686e-002
2.622951130457187e-004	9.982966e-003	1.947734e-002
2.642951130457187e-004	9.982966e-003	1.947734e-002
2.650093987600045e-004	9.987326e-003	1.947734e-002
2.657236844742902e-004	9.991686e-003	1.947734e-002
2.664379701885759e-004	9.996045e-003	1.947734e-002
2.671522559028617e-004	1.000040e-002	1.947734e-002
2.678665416171474e-004	1.000476e-002	1.947734e-002
2.685808273314331e-004	1.000912e-002	1.947734e-002
2.692951130457189e-004	1.001348e-002	1.947734e-002
2.702951130457189e-004	9.982966e-003	1.947734e-002
2.712951130457189e-004	1.001348e-002	1.947734e-002
2.722951130457189e-004	9.982966e-003	1.947734e-002
2.732951130457190e-004	1.001348e-002	1.947734e-002
2.742951130457190e-004	9.982966e-003	1.947734e-002
2.752951130457190e-004	1.001348e-002	1.947734e-002
2.762951130457190e-004	9.982966e-003	1.947686e-002
2.782951130457191e-004	9.982966e-003	1.947686e-002
2.812951130457191e-004	1.001348e-002	1.947686e-002
2.842951130457192e-004	9.982966e-003	1.947686e-002
2.862951130457193e-004	9.982966e-003	1.947686e-002
2.882951130457193e-004	9.982966e-003	1.947686e-002
2.902951130457194e-004	9.982966e-003	1.947686e-002
2.922951130457194e-004	9.982966e-003	1.947686e-002
2.952951130457195e-004	1.001348e-002	1.947734e-002
2.965808273314338e-004	1.000912e-002	1.947739e-002
2.978665416171481e-004	1.000476e-002	1.947740e-002
2.991522559028624e-004	1.000040e-002	1.947737e-002
3.004379701885767e-004	9.996045e-003	1.947730e-002
3.017236844742911e-004	9.991686e-003	1.947719e-002
3.030093987600054e-004	9.987326e-003	1.947705e-002
3.042951130457197e-004	9.982966e-003	1.947686e-002
3.072951130457198e-004	1.001348e-002	1.947686e-002
3.087236844742912e-004	1.000391e-002	1.947686e-002
3.101522559028627e-004	9.997524e-003	1.947686e-002
3.115808273314342e-004	9.994333e-003	1.947686e-002
3.130093987600056e-004	9.994333e-003	1.947686e-002
3.144379701885771e-004	9.997524e-003	1.947686e-002
3.158665416171486e-004	1.000391e-002	1.947686e-002
3.172951130457200e-004	1.001348e-002	1.947686e-002
3.191522559028629e-004	1.000912e-002	1.947686e-002
3.210093987600058e-004	1.000476e-002	1.947686e-002
3.228665416171488e-004	1.000040e-002	1.947686e-002
3.247236844742916e-004	9.996045e-003	1.947686e-002
3.265808273314345e-004	9.991686e-003	1.947686e-002
3.284379701885774e-004	9.987326e-003	1.947686e-002
3.302951130457203e-004	9.982966e-003	1.947686e-002
3.327236844742918e-004	9.987326e-003	1.947686e-002
3.351522559028633e-004	9.991686e-003	1.947686e-002
3.375808273314348e-004	9.996045e-003	1.947686e-002
3.400093987600063e-004	1.000040e-002	1.947686e-002
3.424379701885778e-004	1.000476e-002	1.947686e-002
3.448665416171493e-004	1.000912e-002	1.947686e-002
3.472951130457208e-004	1.001348e-002	1.947686e-002
3.502951130457208e-004	1.000912e-002	1.947686e-002
3.532951130457209e-004	1.000476e-002	1.947686e-002
3.562951130457210e-004	1.000040e-002	1.947686e-002
3.592951130457210e-004	9.996045e-003	1.947686e-002
3.622951130457211e-004	9.991686e-003	1.947686e-002
3.652951130457212e-004	9.987326e-003	1.947686e-002
3.682951130457213e-004	9.982966e-003	1.947686e-002
3.770093987600072e-004	9.987326e-003	1.947686e-002
3.857236844742931e-004	9.991686e-003	1.947686e-002
3.944379701885790e-004	9.996045e-003	1.947686e-002
4.031522559028650e-004	1.000040e-002	1.947686e-002
4.118665416171509e-004	1.000476e-002	1.947686e-002
4.205808273314369e-004	1.000912e-002	1.947686e-002
4.292951130457227e-004	1.001348e-002	1.947686e-002
9.990000000001001e-004	1.001325e-002	1.947686e-002
1.000000000000100e-003	9.983205e-003	1.944968e-002
1.001000000000100e-003	-9.981490e-003	1.926467e-002
1.002000000000100e-003	-1.002917e-002	1.867816e-002
1.003000000000100e-003	-9.969808e-003	1.746795e-002
1.004000000000100e-003	-1.003585e-002	1.555917e-002
1.005000000000100e-003	-9.966708e-003	1.300237e-002
1.006000000000100e-003	-1.003704e-002	9.893866e-003
1.007000000000099e-003	-9.966708e-003	6.333800e-003
1.008000000000099e-003	-1.003680e-002	2.417536e-003
1.009000000000099e-003	-9.967185e-003	-1.769571e-003
1.010000000000099e-003	-1.003633e-002	-6.152658e-003
1.011000000000099e-003	-9.967424e-003	-1.066354e-002
1.012000000000099e-003	-1.003609e-002	-1.523736e-002
1.013000000000099e-003	-9.967662e-003	-1.980927e-002
1.014000000000099e-003	-1.003609e-002	-2.430680e-002
1.015000000000099e-003	-9.967662e-003	-2.864602e-002
1.016000000000099e-003	-1.003609e-002	-3.272393e-002
1.017000000000099e-003	-9.967662e-003	-3.641465e-002
1.018000000000099e-003	-1.003609e-002	-3.956845e-002
1.019000000000098e-003	-9.967424e-003	-4.202416e-002
1.020000000000098e-003	-1.003609e-002	-4.362538e-002
1.021000000000098e-003	-9.967424e-003	-4.425290e-002
1.022000000000098e-003	-1.003609e-002	-4.384997e-002
1.023000000000098e-003	-9.967424e-003	-4.244283e-002
1.024000000000098e-003	-1.003609e-002	-4.014352e-002
1.025000000000098e-003	-9.967424e-003	-3.713277e-002
1.026000000000098e-003	-1.003609e-002	-3.363374e-002
1.027000000000098e-003	-9.967424e-003	-2.988389e-002
1.028000000000098e-003	-1.003585e-002	-2.610686e-002
1.029000000000098e-003	-9.967424e-003	-2.249578e-002
1.030000000000098e-003	-1.003585e-002	-1.920464e-002
1.031000000000097e-003	-9.967662e-003	-1.634219e-002
1.032000000000097e-003	-1.003585e-002	-1.397899e-002
1.033000000000097e-003	-9.967900e-003	-1.214841e-002
1.034000000000097e-003	-1.003561e-002	-1.085427e-002
1.035000000000097e-003	-9.967900e-003	-1.007894e-002
1.036000000000097e-003	-1.003537e-002	-9.786157e-003
1.037000000000097e-003	-9.968139e-003	-9.929685e-003
1.038000000000097e-003	-1.003537e-002	-1.045468e-002
1.039000000000097e-003	-9.968377e-003	-1.130441e-002
1.040000000000097e-003	-1.003513e-002	-1.241830e-002
1.041000000000097e-003	-9.968616e-003	-1.373675e-002
1.042000000000097e-003	-1.003490e-002	-1.520017e-002
1.043000000000096e-003	-9.968854e-003	-1.675132e-002
1.044000000000096e-003	-1.003466e-002	-1.833299e-002
1.045000000000096e-003	-9.969093e-003	-1.989177e-002
1.046000000000096e-003	-1.003442e-002	-2.137568e-002
1.047000000000096e-003	-9.969093e-003	-2.273610e-002
1.048000000000096e-003	-1.003418e-002	-2.392962e-002
1.049000000000096e-003	-9.969331e-003	-2.491906e-002
1.050000000000096e-003	-1.003394e-002	-2.567533e-002
1.051000000000096e-003	-9.969569e-003	-2.617887e-002
1.052000000000096e-003	-1.003370e-002	-2.642158e-002
1.053000000000096e-003	-9.969808e-003	-2.640775e-002
1.054000000000095e-003	-1.003347e-002	-2.615264e-002
1.055000000000095e-003	-9.970046e-003	-2.568391e-002
1.056000000000095e-003	-1.003323e-002	-2.503636e-002
1.057000000000095e-003	-9.970285e-003	-2.425197e-002
1.058000000000095e-003	-1.003299e-002	-2.337649e-002
1.059000000000095e-003	-9.970523e-003	-2.245572e-002
1.060000000000095e-003	-1.003275e-002	-2.153304e-002
1.061000000000095e-003	-9.970761e-003	-2.064851e-002
1.062000000000095e-003	-1.003251e-002	-1.983598e-002
1.063000000000095e-003	-9.971000e-003	-1.912215e-002
1.064000000000095e-003	-1.003227e-002	-1.852754e-002
1.065000000000095e-003	-9.971238e-003	-1.806357e-002
1.066000000000094e-003	-1.003204e-002	-1.773742e-002
1.067000000000094e-003	-9.971477e-003	-1.754811e-002
1.068000000000094e-003	-1.003180e-002	-1.749089e-002
1.069000000000094e-003	-9.971715e-003	-1.755574e-002
1.070000000000094e-003	-1.003156e-002	-1.772979e-002
1.071000000000094e-003	-9.971954e-003	-1.799634e-002
1.072000000000094e-003	-1.003132e-002	-1.833776e-002
1.073000000000094e-003	-9.972192e-003	-1.873544e-002
1.074000000000094e-003	-1.003132e-002	-1.916984e-002
1.075000000000094e-003	-9.972430e-003	-1.962140e-002
1.076000000000094e-003	-1.003108e-002	-2.007201e-002
1.077000000000094e-003	-9.972669e-003	-2.050450e-002
1.078000000000093e-003	-1.003084e-002	-2.090362e-002
1.079000000000093e-003	-9.972907e-003	-2.125648e-002
1.080000000000093e-003	-1.003060e-002	-2.155211e-002
1.081000000000093e-003	-9.973146e-003	-2.178290e-002
1.082000000000093e-003	-1.003037e-002	-2.194503e-002
1.083000000000093e-003	-9.973384e-003	-2.203610e-002
1.084000000000093e-003	-1.003013e-002	-2.205804e-002
1.085000000000093e-003	-9.973622e-003	-2.201512e-002
1.086000000000093e-003	-1.002989e-002	-2.191403e-002
1.087000000000093e-003	-9.973622e-003	-2.176335e-002
1.088000000000093e-003	-1.002965e-002	-2.157262e-002
1.089000000000093e-003	-9.973861e-003	-2.135327e-002
1.090000000000092e-003	-1.002941e-002	-2.111676e-002
1.091000000000092e-003	-9.974099e-003	-2.087310e-002
1.092000000000092e-003	-1.002917e-002	-2.063420e-002
1.093000000000092e-003	-9.974338e-003	-2.040818e-002
1.094000000000092e-003	-1.002917e-002	-2.020362e-002
1.095000000000092e-003	-9.974576e-003	-2.002671e-002
1.096000000000092e-003	-1.002894e-002	-1.988271e-002
1.097000000000092e-003	-9.974815e-003	-1.977399e-002
1.098000000000092e-003	-1.002870e-002	-1.970246e-002
1.099000000000092e-003	-9.974815e-003	-1.966718e-002
1.100000000000092e-003	-1.002846e-002	-1.966718e-002
1.101000000000092e-003	-9.975053e-003	-1.969865e-002
1.102000000000091e-003	-1.002846e-002	-1.975873e-002
1.103000000000091e-003	-9.975291e-003	-1.984265e-002
1.104000000000091e-003	-1.002822e-002	-1.994470e-002
1.105000000000091e-003	-9.975530e-003	-2.005961e-002
1.106000000000091e-003	-1.002798e-002	-2.018168e-002
1.107000000000091e-003	-9.975530e-003	-2.030614e-002
1.108000000000091e-003	-1.002774e-002	-2.042726e-002
1.109000000000091e-003	-9.975768e-003	-2.054122e-002
1.110000000000091e-003	-1.002774e-002	-2.064326e-002
1.111000000000091e-003	-9.976007e-003	-2.073100e-002
1.112000000000091e-003	-1.002751e-002	-2.080157e-002
1.113000000000091e-003	-9.976007e-003	-2.085402e-002
1.114000000000090e-003	-1.002727e-002	-2.088693e-002
1.115000000000090e-003	-9.976245e-003	-2.090123e-002
1.116000000000090e-003	-1.002727e-002	-2.089742e-002
1.117000000000090e-003	-9.976483e-003	-2.087739e-002
1.118000000000090e-003	-1.002703e-002	-2.084258e-002
1.119000000000090e-003	-9.976483e-003	-2.079633e-002
1.120000000000090e-003	-1.002679e-002	-2.074101e-002
1.121000000000090e-003	-9.976722e-003	-2.067903e-002
1.122000000000090e-003	-1.002679e-002	-2.061465e-002
1.123000000000090e-003	-9.976960e-003	-2.054933e-002
1.124000000000090e-003	-1.002655e-002	-2.048686e-002
1.125000000000090e-003	-9.976960e-003	-2.042916e-002
1.126000000000089e-003	-1.002631e-002	-2.037766e-002
1.127000000000089e-003	-9.977199e-003	-2.033427e-002
1.128000000000089e-003	-1.002631e-002	-2.029994e-002
1.129000000000089e-003	-9.977437e-003	-2.027562e-002
1.130000000000089e-003	-1.002607e-002	-2.026132e-002
1.131000000000089e-003	-9.977437e-003	-2.025655e-002
1.132000000000089e-003	-1.002607e-002	-2.026084e-002
1.133000000000089e-003	-9.977676e-003	-2.027371e-002
1.134000000000089e-003	-1.002584e-002	-2.029326e-002
1.135000000000089e-003	-9.977676e-003	-2.031854e-002
1.136000000000089e-003	-1.002584e-002	-2.034810e-002
1.137000000000089e-003	-9.977914e-003	-2.038053e-002
1.138000000000088e-003	-1.002560e-002	-2.041438e-002
1.139000000000088e-003	-9.977914e-003	-2.044776e-002
1.140000000000088e-003	-1.002536e-002	-2.047971e-002
1.141000000000088e-003	-9.978152e-003	-2.050879e-002
1.142000000000088e-003	-1.002536e-002	-2.053454e-002
1.143000000000088e-003	-9.978152e-003	-2.055600e-002
1.144000000000088e-003	-1.002512e-002	-2.057221e-002
1.145000000000088e-003	-9.978391e-003	-2.058366e-002
1.146000000000088e-003	-1.002512e-002	-2.058986e-002
1.147000000000088e-003	-9.978391e-003	-2.059129e-002
1.148000000000088e-003	-1.002488e-002	-2.058795e-002
1.149000000000088e-003	-9.978629e-003	-2.058032e-002
1.150000000000087e-003	-1.002488e-002	-2.056935e-002
1.151000000000087e-003	-9.978629e-003	-2.055552e-002
1.152000000000087e-003	-1.002464e-002	-2.053979e-002
1.153000000000087e-003	-9.978868e-003	-2.052262e-002
1.154000000000087e-003	-1.002464e-002	-2.050450e-002
1.155000000000087e-003	-9.978868e-003	-2.048734e-002
1.156000000000087e-003	-1.002441e-002	-2.047112e-002
1.157000000000087e-003	-9.979106e-003	-2.045634e-002
1.158000000000087e-003	-1.002441e-002	-2.044347e-002
1.159000000000087e-003	-9.979106e-003	-2.043298e-002
1.160000000000087e-003	-1.002441e-002	-2.042535e-002
