Freq	Gain	Phase
5.84341413373517e+002	3.09998665985408e+001	9.05895946232086e+001
6.30957344480193e+002	3.03342206005511e+001	9.02991672354696e+001
6.81292069057961e+002	2.96684073533924e+001	8.99810083662984e+001
7.35642254459641e+002	2.90024482159031e+001	8.96626979353764e+001
7.94328234724281e+002	2.83363598227921e+001	8.93423691670484e+001
8.57695898590894e+002	2.76701557745668e+001	8.90181417815624e+001
9.26118728128793e+002	2.70038469536881e+001	8.86881113218792e+001
1.00000000000000e+003	2.63374368133495e+001	8.82914509397633e+001
1.07977516232771e+003	2.56709414133790e+001	8.79439496073891e+001
1.16591440117983e+003	2.50043648274975e+001	8.76435639742831e+001
1.25892541179417e+003	2.43376940406338e+001	8.72115193611199e+001
1.35935639087853e+003	2.36709491036652e+001	8.68811706676094e+001
1.46779926762207e+003	2.30041129565673e+001	8.64735673678596e+001
1.58489319246111e+003	2.23371865919729e+001	8.60452006869628e+001
1.71132830416178e+003	2.16701638416390e+001	8.55935532917370e+001
1.84784979742229e+003	2.10030362504980e+001	8.51159721540111e+001
1.99526231496888e+003	2.03357928725173e+001	8.46096533925758e+001
2.15443469003188e+003	1.96684200063114e+001	8.40716263317603e+001
2.32630506715363e+003	1.90009008636902e+001	8.34987367176275e+001
2.51188643150958e+003	1.83332151625522e+001	8.28876290292175e+001
2.71227257933203e+003	1.76653186337583e+001	8.21169538398476e+001
2.92864456462524e+003	1.69972424279929e+001	8.15362181203752e+001
3.16227766016838e+003	1.63288924097198e+001	8.07880246244291e+001
3.41454887383360e+003	1.56602483145574e+001	7.99857900345112e+001
3.68694506451957e+003	1.49911849533678e+001	7.88893062520313e+001
3.98107170553497e+003	1.43218800209475e+001	7.82002200493923e+001
4.29866234708228e+003	1.36520347117516e+001	7.72065490827226e+001
4.64158883361278e+003	1.29816500440652e+001	7.61381152324971e+001
5.01187233627272e+003	1.23106359022013e+001	7.49887885779653e+001
5.41169526546464e+003	1.16388865031897e+001	7.37520063845251e+001
5.84341413373518e+003	1.09662776288193e+001	7.24207461017841e+001
6.30957344480193e+003	1.02926633360688e+001	7.09874988025303e+001
6.81292069057961e+003	9.61787204339726e+000	6.94442437744649e+001
7.35642254459641e+003	8.94170186992999e+000	6.77824252298768e+001
7.94328234724281e+003	8.26391508135833e+000	6.59929324257977e+001
8.57695898590894e+003	7.58423147009479e+000	6.40660849113739e+001
9.26118728128794e+003	6.90232046948840e+000	6.19916251674451e+001
1.00000000000000e+004	6.21747549057206e+000	5.92876658725325e+001
1.07977516232771e+004	5.52986628353465e+000	5.68849352027036e+001
1.16591440117983e+004	4.83895264139028e+000	5.47715086698636e+001
1.25892541179417e+004	4.14345250981513e+000	5.19929227651453e+001
1.35935639087853e+004	3.44292206990332e+000	4.90074971487443e+001
1.46779926762207e+004	2.73522417417003e+000	4.48603019897810e+001
1.58489319246111e+004	2.02301248294967e+000	4.23642733288921e+001
1.71132830416178e+004	1.30132879526740e+000	3.86807335224849e+001
1.84784979742229e+004	5.69955460192780e-001	3.47394803240043e+001
1.99526231496888e+004	-1.72798187531256e-001	3.05293626049659e+001
2.15443469003188e+004	-9.30137716948278e-001	2.50989786837100e+001
2.32630506715363e+004	-1.70050104883588e+000	2.12665425677234e+001
2.51188643150958e+004	-2.49014726804321e+000	1.62023221114485e+001
2.71227257933203e+004	-3.30054431886514e+000	1.08479109105623e+001
2.92864456462524e+004	-4.13461347566841e+000	5.20800934483124e+000
3.16227766016838e+004	-4.99538441081290e+000	-7.06791993970834e-001
