Freq	Gain	Phase
2.92864456462524e+005	1.03440838697053e+001	-6.25131983275631e+001
3.16227766016838e+005	8.38498433930622e+000	-6.41689311897775e+001
3.41454887383360e+005	6.42036858195501e+000	-6.56815274969818e+001
3.68694506451958e+005	4.45097775701026e+000	-6.70581838507894e+001
3.98107170553497e+005	2.47746198522401e+000	-6.83056282914471e+001
4.29866234708228e+005	-5.59093487779660e-001	-9.71531373922611e+001
4.64158883361278e+005	-1.47974248416947e+000	-7.04373475592491e+001
5.01187233627272e+005	-3.46250376291229e+000	-7.13326006057262e+001
5.41169526546464e+005	-5.44751986246523e+000	-7.21205864163722e+001
5.84341413373517e+005	-7.43446765531960e+000	-7.28055170275304e+001
6.30957344480193e+005	-9.42306933416857e+000	-7.33910892508893e+001
6.81292069057961e+005	-1.14130875021412e+001	-7.38804816078984e+001
7.35642254459641e+005	-1.34043208561538e+001	-7.42763489194746e+001
7.94328234724281e+005	-1.53966002956751e+001	-7.45808133431528e+001
8.57695898590894e+005	-1.73897852372927e+001	-7.47954508770125e+001
9.26118728128793e+005	-1.93837598691665e+001	-7.49212727291495e+001
1.00000000000000e+006	-2.46106912650238e+001	-1.21384634421832e+002
