Freq	Gain	Phase
4.29866234708228e+003	3.49553886101952e+000	6.39018517981115e+001
4.64158883361278e+003	2.88331458131356e+000	6.18943613915557e+001
5.01187233627272e+003	2.27903081476337e+000	5.97489676846053e+001
5.41169526546464e+003	1.68366060685791e+000	5.74592190742012e+001
5.84341413373518e+003	1.09823871801802e+000	5.50190242887915e+001
6.30957344480193e+003	5.23847328975684e-001	5.24227886616753e+001
6.81292069057961e+003	-3.84046952585452e-002	4.96655547405344e+001
7.35642254459641e+003	-5.87409871652331e-001	4.67431393416289e+001
7.94328234724281e+003	-1.12209810671241e+000	4.36522569902669e+001
8.57695898590894e+003	-1.64148081618285e+000	4.03906180168893e+001
9.26118728128794e+003	-2.14470272931318e+000	3.69569889103303e+001
1.00000000000000e+004	-2.63141646816932e+000	3.28801476228228e+001
1.07977516232771e+004	-3.10058222903169e+000	2.91030651701190e+001
1.16591440117983e+004	-3.55210569526758e+000	2.56274927647221e+001
1.25892541179417e+004	-3.98691849869600e+000	2.15138482321184e+001
1.35935639087853e+004	-4.40544003865809e+000	1.72362333541977e+001
1.46779926762207e+004	-4.81014045172557e+000	1.18560300747857e+001
1.58489319246111e+004	-5.19907591334391e+000	8.20259936119485e+000
1.71132830416178e+004	-5.57829571832632e+000	3.45335975105781e+000
1.84784979742229e+004	-5.94948130845597e+000	-1.44656092467953e+000
1.99526231496888e+004	-6.31613702067092e+000	-6.49416464030578e+000
2.15443469003188e+004	-6.68359810593410e+000	-1.26282556668515e+001
2.32630506715363e+004	-7.05270554119416e+000	-1.70198885813231e+001
2.51188643150958e+004	-7.43234522396304e+000	-2.24901849147446e+001
2.71227257933203e+004	-7.82678279956805e+000	-2.80912505270832e+001
2.92864456462524e+004	-8.24185238297794e+000	-3.38145268676241e+001
3.16227766016838e+004	-8.68355503947077e+000	-3.96480839818510e+001
3.41454887383360e+004	-9.15787648297347e+000	-4.55758252267496e+001
3.68694506451958e+004	-9.67056686883845e+000	-5.15769052111564e+001
3.98107170553497e+004	-1.02268925351901e+001	-5.76255062746782e+001
4.29866234708228e+004	-1.08313790604697e+001	-6.36910959026797e+001
4.64158883361278e+004	-1.14875734286944e+001	-6.97392283112953e+001
5.01187233627272e+004	-1.21978570974956e+001	-7.57328631259239e+001
5.41169526546464e+004	-1.29633386193192e+001	-8.16340720528831e+001
5.84341413373518e+004	-1.37838435921855e+001	-8.74059202210872e+001
6.30957344480193e+004	-1.46580034967497e+001	-9.30142705481210e+001
6.81292069057961e+004	-1.55834280837611e+001	-9.84292804898498e+001
7.35642254459641e+004	-1.65569333967783e+001	-1.03626432771143e+002
7.94328234724282e+004	-1.75747923832941e+001	-1.08587039713179e+002
8.57695898590894e+004	-1.86329775649213e+001	-1.13298254124522e+002
9.26118728128793e+004	-1.97273731336695e+001	-1.17752685703464e+002
1.00000000000000e+005	-2.08539438173620e+001	-1.21947751948215e+002
1.07977516232771e+005	-2.20088570392385e+001	-1.25884890930014e+002
1.16591440117983e+005	-2.31885616183163e+001	-1.29568741142997e+002
1.25892541179417e+005	-2.43898301002366e+001	-1.33006363020786e+002
1.35935639087853e+005	-2.56097731954854e+001	-1.36206546672662e+002
1.46779926762207e+005	-2.68458345083697e+001	-1.39179225955243e+002
1.58489319246111e+005	-2.81703725306131e+001	-1.49419901679418e+002
1.71132830416178e+005	-2.93576353729296e+001	-1.44484766884561e+002
1.84784979742229e+005	-3.06297321046171e+001	-1.46839419396959e+002
1.99526231496888e+005	-3.19106035207927e+001	-1.49009649872627e+002
2.15443469003188e+005	-3.34893419165748e+001	-1.65728192495156e+002
2.32630506715363e+005	-3.44938247290179e+001	-1.52837695608391e+002
2.51188643150958e+005	-3.60844631012557e+001	-1.69237170289274e+002
2.71227257933203e+005	-3.70992402531180e+001	-1.56045527811974e+002
2.92864456462524e+005	-3.84083535025033e+001	-1.57438323177460e+002
3.16227766016838e+005	-3.97209296143399e+001	-1.58700594166106e+002
3.41454887383360e+005	-4.10364710327719e+001	-1.59839233379944e+002
3.68694506451958e+005	-4.23545517756605e+001	-1.60860519458801e+002
3.98107170553497e+005	-4.36748070708708e+001	-1.61770127028672e+002
4.29866234708228e+005	-4.60564108064662e+001	1.69703827880123e+002
4.64158883361278e+005	-4.63206362011095e+001	-1.63274059480913e+002
5.01187233627272e+005	-4.76457126813656e+001	-1.63876827231096e+002
5.41169526546464e+005	-4.89719568558718e+001	-1.64384827173508e+002
5.84341413373517e+005	-5.02991993924636e+001	-1.64800900965931e+002
6.30957344480193e+005	-5.16272945030135e+001	-1.65127355097461e+002
6.81292069057961e+005	-5.29561163128291e+001	-1.65365966369796e+002
7.35642254459641e+005	-5.42855556702021e+001	-1.65517984276961e+002
7.94328234724281e+005	-5.56155172992245e+001	-1.65584129846031e+002
8.57695898590894e+005	-5.69459172010553e+001	-1.65564590476368e+002
9.26118728128793e+005	-5.82766802062820e+001	-1.65459010265572e+002
1.00000000000000e+006	-6.28400001067590e+001	1.48307593051852e+002
