Time	Vin	Vo
1.023901184418471e-003	-1.001692e-002	-1.822375e-002
1.024901184418470e-003	-9.982590e-003	-1.795386e-002
1.025901184418469e-003	-1.001692e-002	-1.788662e-002
1.026901184418469e-003	-9.982590e-003	-1.798295e-002
1.027901184418468e-003	-1.001692e-002	-1.820038e-002
1.028901184418467e-003	-9.982590e-003	-1.849745e-002
1.029901184418466e-003	-1.001668e-002	-1.883601e-002
1.030901184418466e-003	-9.982828e-003	-1.918315e-002
1.031901184418465e-003	-1.001668e-002	-1.951216e-002
1.032901184418464e-003	-9.982828e-003	-1.980351e-002
1.033901184418463e-003	-1.001645e-002	-2.004431e-002
1.034901184418463e-003	-9.983067e-003	-2.022837e-002
1.035901184418462e-003	-1.001645e-002	-2.035473e-002
1.036901184418461e-003	-9.983305e-003	-2.042674e-002
1.037901184418461e-003	-1.001621e-002	-2.045058e-002
1.038901184418460e-003	-9.983305e-003	-2.043580e-002
1.039901184418459e-003	-1.001597e-002	-2.039145e-002
1.040901184418458e-003	-9.983543e-003	-2.032660e-002
1.041901184418458e-003	-1.001573e-002	-2.025126e-002
1.042901184418457e-003	-9.983782e-003	-2.017258e-002
1.043901184418456e-003	-1.001573e-002	-2.009677e-002
1.044901184418455e-003	-9.984020e-003	-2.002905e-002
1.045901184418455e-003	-1.001549e-002	-1.997231e-002
1.046901184418454e-003	-9.984259e-003	-1.992796e-002
1.047901184418453e-003	-1.001525e-002	-1.989649e-002
1.048901184418452e-003	-9.984497e-003	-1.987790e-002
1.049901184418452e-003	-1.001501e-002	-1.987027e-002
1.050901184418451e-003	-9.984735e-003	-1.987170e-002
1.051901184418450e-003	-1.001478e-002	-1.988076e-002
1.052901184418449e-003	-9.984974e-003	-1.989459e-002
1.053901184418449e-003	-1.001454e-002	-1.991080e-002
1.054901184418448e-003	-9.984974e-003	-1.992892e-002
1.055901184418447e-003	-1.001430e-002	-1.994608e-002
1.056901184418447e-003	-9.985212e-003	-1.996182e-002
1.057901184418446e-003	-1.001406e-002	-1.997517e-002
1.058901184418445e-003	-9.985451e-003	-1.998614e-002
1.059901184418444e-003	-1.001382e-002	-1.999377e-002
1.060901184418444e-003	-9.985689e-003	-1.999854e-002
1.061901184418443e-003	-1.001358e-002	-2.000044e-002
1.062901184418442e-003	-9.985928e-003	-2.000044e-002
1.063901184418441e-003	-1.001335e-002	-1.999854e-002
1.064901184418441e-003	-9.986166e-003	-1.999568e-002
1.065901184418440e-003	-1.001311e-002	-1.999234e-002
