time	V(vo)	V(vregp)	I(Rl)
1.272573968233757e-003	4.991011e+000	9.500000e+000	9.982021e-002
1.274825727493389e-003	4.991113e+000	9.500000e+000	9.982227e-002
1.277077486753022e-003	4.991209e+000	9.500000e+000	9.982418e-002
1.279329246012654e-003	4.991297e+000	9.500000e+000	9.982595e-002
1.281581005272287e-003	4.991378e+000	9.500000e+000	9.982757e-002
1.283832764531919e-003	4.991452e+000	9.500000e+000	9.982904e-002
1.286084523791551e-003	4.991519e+000	9.500000e+000	9.983037e-002
1.288336283051184e-003	4.991578e+000	9.500000e+000	9.983156e-002
1.291336283051184e-003	4.991651e+000	9.500000e+000	9.983301e-002
1.293456592962096e-003	4.991697e+000	9.500000e+000	9.983393e-002
1.295576902873008e-003	4.991740e+000	9.500000e+000	9.983479e-002
1.297697212783920e-003	4.991779e+000	9.500000e+000	9.983558e-002
1.299817522694832e-003	4.991816e+000	9.500000e+000	9.983631e-002
1.301937832605744e-003	4.991849e+000	9.500000e+000	9.983698e-002
1.304058142516656e-003	4.991880e+000	9.500000e+000	9.983759e-002
1.306178452427568e-003	4.991907e+000	9.500000e+000	9.983813e-002
1.309178452427568e-003	4.991942e+000	9.500000e+000	9.983884e-002
1.312178452427567e-003	4.991973e+000	9.500000e+000	9.983947e-002
1.314495310573460e-003	4.991995e+000	9.500000e+000	9.983990e-002
1.316812168719352e-003	4.992015e+000	9.500000e+000	9.984030e-002
1.319129026865244e-003	4.992033e+000	9.500000e+000	9.984067e-002
1.321445885011136e-003	4.992050e+000	9.500000e+000	9.984101e-002
1.323762743157028e-003	4.992066e+000	9.500000e+000	9.984131e-002
1.326079601302920e-003	4.992079e+000	9.500000e+000	9.984159e-002
1.328396459448813e-003	4.992092e+000	9.500000e+000	9.984183e-002
1.331396459448812e-003	4.992106e+000	9.500000e+000	9.984212e-002
1.333252554154921e-003	4.992114e+000	9.500000e+000	9.984228e-002
1.335108648861030e-003	4.992122e+000	9.500000e+000	9.984244e-002
1.336964743567139e-003	4.992129e+000	9.500000e+000	9.984258e-002
