Vin	Rendimiento
9.601999999999833e+000	2.491201e+001
9.602999999999833e+000	2.490824e+001
9.603999999999832e+000	2.490447e+001
9.604999999999832e+000	2.490070e+001
9.605999999999831e+000	2.489693e+001
9.606999999999831e+000	2.489316e+001
9.607999999999830e+000	2.488939e+001
9.608999999999830e+000	2.488562e+001
9.609999999999829e+000	2.488186e+001
9.610999999999828e+000	2.487810e+001
9.611999999999828e+000	2.487433e+001
9.612999999999827e+000	2.487057e+001
9.613999999999827e+000	2.486681e+001
9.614999999999826e+000	2.486305e+001
9.615999999999826e+000	2.485929e+001
9.616999999999825e+000	2.485553e+001
9.617999999999825e+000	2.485177e+001
9.618999999999824e+000	2.484801e+001
9.619999999999823e+000	2.484426e+001
9.620999999999823e+000	2.484050e+001
9.621999999999822e+000	2.483675e+001
9.622999999999822e+000	2.483299e+001
9.623999999999821e+000	2.482924e+001
9.624999999999821e+000	2.482549e+001
9.625999999999820e+000	2.482174e+001
9.626999999999820e+000	2.481799e+001
9.627999999999819e+000	2.481424e+001
9.628999999999818e+000	2.481049e+001
9.629999999999818e+000	2.480674e+001
9.630999999999817e+000	2.480300e+001
9.631999999999817e+000	2.479925e+001
9.632999999999816e+000	2.479551e+001
9.633999999999816e+000	2.479176e+001
9.634999999999815e+000	2.478802e+001
9.635999999999815e+000	2.478428e+001
9.636999999999814e+000	2.478053e+001
9.637999999999813e+000	2.477680e+001
9.638999999999813e+000	2.477306e+001
9.639999999999812e+000	2.476932e+001
9.640999999999812e+000	2.476558e+001
9.641999999999811e+000	2.476184e+001
9.642999999999811e+000	2.475811e+001
9.643999999999810e+000	2.475437e+001
9.644999999999810e+000	2.475064e+001
9.645999999999809e+000	2.474691e+001
9.646999999999808e+000	2.474317e+001
9.647999999999808e+000	2.473944e+001
9.648999999999807e+000	2.473571e+001
9.649999999999807e+000	2.473198e+001
9.650999999999806e+000	2.472825e+001
9.651999999999806e+000	2.472452e+001
9.652999999999805e+000	2.472080e+001
9.653999999999805e+000	2.471707e+001
9.654999999999804e+000	2.471335e+001
9.655999999999803e+000	2.470962e+001
9.656999999999803e+000	2.470590e+001
9.657999999999802e+000	2.470218e+001
9.658999999999802e+000	2.469845e+001
9.659999999999801e+000	2.469473e+001
9.660999999999801e+000	2.469102e+001
9.661999999999800e+000	2.468730e+001
9.662999999999800e+000	2.468358e+001
9.663999999999799e+000	2.467986e+001
9.664999999999798e+000	2.467614e+001
9.665999999999798e+000	2.467243e+001
9.666999999999797e+000	2.466871e+001
9.667999999999797e+000	2.466500e+001
9.668999999999796e+000	2.466129e+001
9.669999999999796e+000	2.465757e+001
9.670999999999795e+000	2.465386e+001
9.671999999999795e+000	2.465015e+001
9.672999999999794e+000	2.464644e+001
9.673999999999793e+000	2.464273e+001
9.674999999999793e+000	2.463903e+001
9.675999999999792e+000	2.463532e+001
9.676999999999792e+000	2.463162e+001
9.677999999999791e+000	2.462791e+001
9.678999999999791e+000	2.462420e+001
9.679999999999790e+000	2.462050e+001
9.680999999999790e+000	2.461680e+001
9.681999999999789e+000	2.461310e+001
