Vin	Rendimiento
9.560999999999856e+000	1.648260e+001
9.561999999999856e+000	1.647985e+001
9.562999999999855e+000	1.647710e+001
9.563999999999854e+000	1.647434e+001
9.564999999999854e+000	1.647159e+001
9.565999999999853e+000	1.646884e+001
9.566999999999853e+000	1.646610e+001
9.567999999999852e+000	1.646335e+001
9.568999999999852e+000	1.646060e+001
9.569999999999851e+000	1.645785e+001
9.570999999999851e+000	1.645511e+001
9.571999999999850e+000	1.645237e+001
9.572999999999849e+000	1.644962e+001
9.573999999999849e+000	1.644688e+001
9.574999999999848e+000	1.644413e+001
9.575999999999848e+000	1.644139e+001
9.576999999999847e+000	1.643865e+001
9.577999999999847e+000	1.643591e+001
9.578999999999846e+000	1.643317e+001
9.579999999999846e+000	1.643043e+001
9.580999999999845e+000	1.642769e+001
9.581999999999844e+000	1.642495e+001
9.582999999999844e+000	1.642221e+001
9.583999999999843e+000	1.641948e+001
9.584999999999843e+000	1.641674e+001
9.585999999999842e+000	1.641401e+001
9.586999999999842e+000	1.641127e+001
9.587999999999841e+000	1.640854e+001
9.588999999999841e+000	1.640581e+001
9.589999999999840e+000	1.640307e+001
9.590999999999839e+000	1.640034e+001
9.591999999999839e+000	1.639761e+001
9.592999999999838e+000	1.639488e+001
9.593999999999838e+000	1.639215e+001
9.594999999999837e+000	1.638942e+001
9.595999999999837e+000	1.638669e+001
9.596999999999836e+000	1.638396e+001
9.597999999999836e+000	1.638124e+001
9.598999999999835e+000	1.637851e+001
9.599999999999834e+000	1.637579e+001
9.600999999999834e+000	1.637306e+001
9.601999999999833e+000	1.637034e+001
9.602999999999833e+000	1.636761e+001
9.603999999999832e+000	1.636489e+001
9.604999999999832e+000	1.636217e+001
9.605999999999831e+000	1.635945e+001
9.606999999999831e+000	1.635673e+001
9.607999999999830e+000	1.635401e+001
9.608999999999830e+000	1.635128e+001
9.609999999999829e+000	1.634857e+001
9.610999999999828e+000	1.634585e+001
9.611999999999828e+000	1.634313e+001
9.612999999999827e+000	1.634042e+001
9.613999999999827e+000	1.633770e+001
9.614999999999826e+000	1.633499e+001
9.615999999999826e+000	1.633227e+001
9.616999999999825e+000	1.632956e+001
9.617999999999825e+000	1.632684e+001
9.618999999999824e+000	1.632413e+001
9.619999999999823e+000	1.632142e+001
9.620999999999823e+000	1.631871e+001
9.621999999999822e+000	1.631600e+001
9.622999999999822e+000	1.631329e+001
9.623999999999821e+000	1.631058e+001
9.624999999999821e+000	1.630787e+001
9.625999999999820e+000	1.630516e+001
9.626999999999820e+000	1.630246e+001
9.627999999999819e+000	1.629975e+001
9.628999999999818e+000	1.629705e+001
9.629999999999818e+000	1.629434e+001
9.630999999999817e+000	1.629164e+001
9.631999999999817e+000	1.628894e+001
9.632999999999816e+000	1.628623e+001
9.633999999999816e+000	1.628353e+001
9.634999999999815e+000	1.628083e+001
9.635999999999815e+000	1.627813e+001
9.636999999999814e+000	1.627543e+001
9.637999999999813e+000	1.627273e+001
9.638999999999813e+000	1.627003e+001
9.639999999999812e+000	1.626733e+001
9.640999999999812e+000	1.626464e+001
9.641999999999811e+000	1.626194e+001
9.642999999999811e+000	1.625925e+001
9.643999999999810e+000	1.625655e+001
9.644999999999810e+000	1.625385e+001
9.645999999999809e+000	1.625116e+001
9.646999999999808e+000	1.624847e+001
9.647999999999808e+000	1.624577e+001
9.648999999999807e+000	1.624308e+001
9.649999999999807e+000	1.624039e+001
9.650999999999806e+000	1.623770e+001
9.651999999999806e+000	1.623501e+001
9.652999999999805e+000	1.623232e+001
9.653999999999805e+000	1.622963e+001
9.654999999999804e+000	1.622695e+001
9.655999999999803e+000	1.622426e+001
9.656999999999803e+000	1.622157e+001
9.657999999999802e+000	1.621889e+001
9.658999999999802e+000	1.621620e+001
9.659999999999801e+000	1.621352e+001
9.660999999999801e+000	1.621084e+001
9.661999999999800e+000	1.620815e+001
9.662999999999800e+000	1.620547e+001
9.663999999999799e+000	1.620279e+001
9.664999999999798e+000	1.620011e+001
9.665999999999798e+000	1.619743e+001
9.666999999999797e+000	1.619475e+001
9.667999999999797e+000	1.619207e+001
9.668999999999796e+000	1.618939e+001
9.669999999999796e+000	1.618671e+001
9.670999999999795e+000	1.618404e+001
9.671999999999795e+000	1.618136e+001
