Time Base:500μs
  6.80E+00
  6.00E+00
  6.40E+00
  6.40E+00
  5.60E+00
  6.40E+00
  6.40E+00
  6.00E+00
  5.60E+00
  5.60E+00
  5.60E+00
  6.00E+00
  6.40E+00
  6.40E+00
  6.40E+00
  6.40E+00
  6.40E+00
  6.40E+00
  6.00E+00
  6.00E+00
  5.60E+00
  5.60E+00
  6.40E+00
  7.20E+00
  7.20E+00
  6.80E+00
  6.40E+00
  6.40E+00
  6.40E+00
  6.00E+00
  6.00E+00
  6.00E+00
  6.00E+00
  6.40E+00
  6.40E+00
  6.80E+00
  6.80E+00
  6.40E+00
  6.40E+00
  6.40E+00
  6.00E+00
  5.60E+00
  5.60E+00
  6.40E+00
  6.00E+00
  6.40E+00
  6.80E+00
  6.80E+00
  6.40E+00
  6.40E+00
  6.40E+00
  6.40E+00
  6.40E+00
  6.00E+00
  6.80E+00
  7.20E+00
  6.80E+00
  6.00E+00
  6.40E+00
  6.40E+00
  6.80E+00
  6.40E+00
  6.00E+00
  6.00E+00
  6.40E+00
  6.00E+00
  6.40E+00
  6.40E+00
  6.40E+00
  6.00E+00
  6.00E+00
  6.40E+00
  6.40E+00
  6.40E+00
  6.40E+00
  6.80E+00
  7.20E+00
  7.20E+00
  6.00E+00
  5.60E+00
  6.40E+00
  6.80E+00
  6.80E+00
  6.40E+00
  7.20E+00
  8.00E+00
  7.60E+00
  7.20E+00
  6.80E+00
  6.40E+00
  6.40E+00
  6.80E+00
  6.80E+00
  6.40E+00
  6.40E+00
  6.80E+00
  7.20E+00
  6.80E+00
  6.80E+00
  6.40E+00
  6.40E+00
  6.40E+00
  6.40E+00
  6.40E+00
  6.40E+00
  6.80E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.60E+00
  7.60E+00
  7.20E+00
  6.80E+00
  6.40E+00
  6.40E+00
  6.80E+00
  6.80E+00
  6.80E+00
  7.20E+00
  7.20E+00
  7.20E+00
  6.80E+00
  6.80E+00
  6.80E+00
  6.80E+00
  6.40E+00
  6.00E+00
  6.80E+00
  7.20E+00
  6.80E+00
  6.80E+00
  7.20E+00
  7.20E+00
  7.20E+00
  6.80E+00
  6.00E+00
  6.00E+00
  6.40E+00
  6.40E+00
  6.80E+00
  7.20E+00
  7.60E+00
  7.60E+00
  6.80E+00
  6.80E+00
  6.80E+00
  6.80E+00
  6.80E+00
  6.40E+00
  6.80E+00
  6.80E+00
  6.80E+00
  7.20E+00
  7.20E+00
  7.20E+00
  6.80E+00
  6.80E+00
  6.80E+00
  6.40E+00
  6.40E+00
  6.80E+00
  6.80E+00
  7.20E+00
  6.80E+00
  6.80E+00
  7.20E+00
  7.60E+00
  6.80E+00
  6.00E+00
  6.80E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.20E+00
  6.80E+00
  6.80E+00
  7.20E+00
  7.60E+00
  6.40E+00
  6.40E+00
  7.20E+00
  7.20E+00
  8.00E+00
  6.80E+00
  6.80E+00
  6.80E+00
  6.80E+00
  6.80E+00
  6.40E+00
  6.80E+00
  7.60E+00
  7.60E+00
  7.60E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.20E+00
  6.80E+00
  6.80E+00
  6.80E+00
  6.80E+00
  8.00E+00
  7.60E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.20E+00
  6.80E+00
  6.80E+00
  6.80E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.60E+00
  6.40E+00
  7.20E+00
  6.80E+00
  7.60E+00
  7.20E+00
  7.60E+00
  7.60E+00
  8.00E+00
  7.60E+00
  7.20E+00
  6.80E+00
  7.20E+00
  7.20E+00
  6.80E+00
  6.80E+00
  7.20E+00
  7.60E+00
  6.80E+00
  7.20E+00
  8.00E+00
  7.60E+00
  7.20E+00
  6.80E+00
  6.80E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.60E+00
  7.20E+00
  7.60E+00
  7.60E+00
  7.60E+00
  7.20E+00
  7.20E+00
  7.20E+00
  6.80E+00
  6.80E+00
  7.20E+00
  6.80E+00
  7.60E+00
  7.60E+00
  8.00E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.20E+00
  6.80E+00
  6.40E+00
  6.80E+00
  7.20E+00
  7.60E+00
  8.00E+00
  7.20E+00
  7.60E+00
  8.00E+00
  7.60E+00
  7.60E+00
  7.60E+00
  7.60E+00
  7.20E+00
  7.20E+00
  7.20E+00
  8.00E+00
  8.00E+00
  7.60E+00
  7.60E+00
  7.20E+00
  7.60E+00
  8.00E+00
  8.00E+00
  6.80E+00
  6.40E+00
  7.20E+00
  8.00E+00
  7.20E+00
  7.60E+00
  8.00E+00
  8.80E+00
  8.00E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.60E+00
  7.60E+00
  7.20E+00
  8.00E+00
  8.00E+00
  8.40E+00
  8.00E+00
  8.00E+00
  7.60E+00
  7.20E+00
  7.60E+00
  7.60E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.60E+00
  7.60E+00
  7.60E+00
  8.40E+00
  7.60E+00
  7.20E+00
  7.60E+00
  8.00E+00
  8.00E+00
  7.60E+00
  7.60E+00
  7.60E+00
  7.60E+00
  8.00E+00
  7.60E+00
  7.60E+00
  8.00E+00
  7.60E+00
  7.60E+00
  7.60E+00
  7.60E+00
  7.60E+00
  7.60E+00
  7.60E+00
  7.60E+00
  7.60E+00
  7.60E+00
  8.40E+00
  8.40E+00
  7.60E+00
  7.20E+00
  6.80E+00
  7.20E+00
  7.60E+00
  7.60E+00
  7.20E+00
  7.60E+00
  7.60E+00
  8.40E+00
  8.00E+00
  8.00E+00
  8.00E+00
  8.00E+00
  7.60E+00
  7.60E+00
  7.60E+00
  7.20E+00
  8.00E+00
  8.00E+00
  8.00E+00
  8.00E+00
  8.00E+00
  8.00E+00
  7.60E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.60E+00
  8.00E+00
  8.00E+00
  7.60E+00
  7.60E+00
  8.00E+00
  8.00E+00
  7.60E+00
  7.60E+00
  7.20E+00
  7.60E+00
  8.00E+00
  8.00E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.00E+00
  8.00E+00
  8.00E+00
  8.00E+00
  7.60E+00
  6.80E+00
  7.60E+00
  8.40E+00
  8.80E+00
  8.40E+00
  8.40E+00
  8.00E+00
  7.60E+00
  7.20E+00
  6.80E+00
  7.20E+00
  7.60E+00
  8.40E+00
  8.40E+00
  8.00E+00
  8.40E+00
  8.80E+00
  8.40E+00
  8.40E+00
  7.60E+00
  7.60E+00
  8.00E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.80E+00
  8.80E+00
  8.40E+00
  8.00E+00
  7.60E+00
  7.20E+00
  7.20E+00
  7.20E+00
  7.60E+00
  8.00E+00
  8.40E+00
  8.00E+00
  8.00E+00
  8.40E+00
  8.40E+00
  8.00E+00
  7.60E+00
  8.00E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.00E+00
  8.40E+00
  8.40E+00
  8.00E+00
  7.60E+00
  8.00E+00
  8.00E+00
  7.60E+00
  8.00E+00
  8.40E+00
  8.40E+00
  8.80E+00
  8.80E+00
  8.40E+00
  8.00E+00
  7.20E+00
  8.00E+00
  8.00E+00
  8.40E+00
  7.60E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.80E+00
  8.40E+00
  8.80E+00
  8.00E+00
  8.00E+00
  8.00E+00
  8.00E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.80E+00
  8.80E+00
  8.40E+00
  8.00E+00
  8.00E+00
  7.60E+00
  8.00E+00
  8.00E+00
  8.00E+00
  8.00E+00
  8.40E+00
  8.00E+00
  8.40E+00
  8.00E+00
  8.00E+00
  8.80E+00
  8.40E+00
  8.00E+00
  8.00E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.80E+00
  8.40E+00
  8.40E+00
  8.00E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.00E+00
  7.60E+00
  8.00E+00
  8.40E+00
  8.00E+00
  8.00E+00
  8.80E+00
  9.20E+00
  8.80E+00
  8.80E+00
  8.40E+00
  8.00E+00
  8.40E+00
  8.00E+00
  8.00E+00
  8.40E+00
  8.80E+00
  8.80E+00
  8.40E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.00E+00
  8.00E+00
  8.00E+00
  8.00E+00
  8.40E+00
  8.80E+00
  8.40E+00
  8.80E+00
  8.40E+00
  8.40E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.00E+00
  8.00E+00
  8.00E+00
  8.40E+00
  8.80E+00
  8.80E+00
  8.40E+00
  8.40E+00
  8.80E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.00E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.80E+00
  9.20E+00
  9.20E+00
  8.80E+00
  8.80E+00
  8.40E+00
  8.00E+00
  8.00E+00
  8.40E+00
  8.00E+00
  7.60E+00
  8.40E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.40E+00
  8.00E+00
  8.00E+00
  8.00E+00
  8.80E+00
  8.40E+00
  8.80E+00
  8.80E+00
  9.20E+00
  9.20E+00
  8.80E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.80E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.80E+00
  8.80E+00
  8.40E+00
  8.40E+00
  8.80E+00
  8.40E+00
  8.80E+00
  8.40E+00
  8.40E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.40E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.40E+00
  8.40E+00
  7.60E+00
  8.00E+00
  8.80E+00
  8.80E+00
  9.20E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.40E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.40E+00
  9.20E+00
  8.80E+00
  9.20E+00
  9.20E+00
  9.20E+00
  8.80E+00
  9.20E+00
  8.40E+00
  8.80E+00
  8.80E+00
  8.40E+00
  8.80E+00
  8.40E+00
  8.00E+00
  8.40E+00
  8.80E+00
  9.20E+00
  8.40E+00
  8.80E+00
  8.80E+00
  8.40E+00
  8.80E+00
  8.80E+00
  8.40E+00
  8.80E+00
  9.20E+00
  9.20E+00
  9.20E+00
  9.20E+00
  9.20E+00
  8.40E+00
  8.80E+00
  8.80E+00
  8.40E+00
  9.20E+00
  9.20E+00
  8.80E+00
  9.20E+00
  9.20E+00
  9.20E+00
  8.80E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.40E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.80E+00
  9.20E+00
  8.80E+00
  8.80E+00
  8.40E+00
  8.40E+00
  8.80E+00
  8.80E+00
  8.80E+00
  9.20E+00
  9.60E+00
  9.20E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.40E+00
  8.80E+00
  8.80E+00
  9.20E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.80E+00
  9.20E+00
  9.60E+00
  9.60E+00
  8.80E+00
  8.80E+00
  9.60E+00
  9.60E+00
  9.20E+00
  8.00E+00
  8.00E+00
  8.80E+00
  9.20E+00
  8.80E+00
  9.20E+00
  9.60E+00
  9.20E+00
  8.80E+00
  8.80E+00
  8.40E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.80E+00
  9.20E+00
  8.80E+00
  9.20E+00
  9.20E+00
  9.20E+00
  8.80E+00
  8.80E+00
  8.80E+00
  9.20E+00
  9.20E+00
  9.20E+00
  9.20E+00
  1.00E+01
  9.60E+00
  9.60E+00
  9.60E+00
  9.20E+00
  9.20E+00
  9.20E+00
  8.80E+00
  8.80E+00
  9.20E+00
  9.20E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.80E+00
  8.80E+00
  9.20E+00
  9.20E+00
  8.80E+00
  8.80E+00
  9.20E+00
  9.20E+00
  9.60E+00
  9.60E+00
  9.60E+00
  1.00E+01
  9.60E+00
  9.60E+00
  9.20E+00
  8.80E+00
  8.80E+00
  9.20E+00
  9.20E+00
  9.20E+00
  9.20E+00
  9.20E+00
  9.20E+00
  9.20E+00
  9.60E+00
  9.20E+00
  8.80E+00
  8.80E+00
  8.80E+00
  9.20E+00
  9.20E+00
  9.20E+00
  9.20E+00
  9.60E+00
  9.60E+00
  1.00E+01
  9.60E+00
  9.60E+00
  9.20E+00
  8.80E+00
  8.80E+00
  8.80E+00
  9.20E+00
  9.20E+00
  9.60E+00
  9.60E+00
  9.20E+00
  9.60E+00
  9.20E+00
  9.20E+00
  8.80E+00
  9.20E+00
  9.20E+00
  8.80E+00
  8.80E+00
  9.60E+00
  1.00E+01
  9.60E+00
  9.60E+00
  9.60E+00
  9.20E+00
  9.60E+00
  9.60E+00
  8.80E+00
  8.80E+00
  9.60E+00
  1.04E+01
  1.08E+01
  1.04E+01
  9.60E+00
  9.20E+00
  8.80E+00
  8.80E+00
  8.40E+00
  8.80E+00
  9.20E+00
  1.00E+01
  1.00E+01
  9.60E+00
  1.00E+01
  9.60E+00
  9.60E+00
  9.20E+00
  9.20E+00
  9.20E+00
  9.20E+00
  9.60E+00
  1.00E+01
  1.00E+01
  1.04E+01
  1.04E+01
  1.04E+01
  1.04E+01
  9.60E+00
  9.20E+00
  9.20E+00
  9.20E+00
  9.60E+00
  9.60E+00
  9.60E+00
  1.00E+01
  1.00E+01
  9.60E+00
  9.60E+00
  9.60E+00
  9.60E+00
  8.80E+00
  9.20E+00
  9.20E+00
  1.00E+01
  1.04E+01
  1.00E+01
  1.00E+01
  1.04E+01
  1.00E+01
  9.60E+00
  9.60E+00
  9.20E+00
  9.60E+00
  9.60E+00
  1.00E+01
  1.04E+01
  1.04E+01
  1.00E+01
  1.04E+01
  1.04E+01
  9.20E+00
  8.80E+00
  9.60E+00
  9.60E+00
  8.00E+00
  8.80E+00
  9.60E+00
  9.60E+00
  1.04E+01
  9.60E+00
  9.60E+00
  9.60E+00
  8.80E+00
  9.20E+00
  9.20E+00
  9.60E+00
  1.04E+01
  1.04E+01
  1.00E+01
  1.00E+01
  1.04E+01
  1.04E+01
  1.00E+01
  9.60E+00
  9.60E+00
  9.60E+00
  9.60E+00
  9.60E+00
  9.60E+00
  1.00E+01
  1.00E+01
  9.60E+00
  9.60E+00
  9.60E+00
  9.60E+00
  9.60E+00
  9.60E+00
  9.60E+00
  9.60E+00
  9.60E+00
  1.04E+01
  1.00E+01
  9.60E+00
  9.20E+00
  1.00E+01
  9.60E+00
  1.00E+01
  1.04E+01
  1.08E+01
  1.04E+01
  8.80E+00
  9.20E+00
  1.00E+01
  1.04E+01
  9.60E+00
  1.00E+01
  1.04E+01
  1.08E+01
  1.00E+01
  9.60E+00
  9.60E+00
  9.60E+00
  9.60E+00
  9.20E+00
  9.60E+00
  9.60E+00
  9.60E+00
  9.60E+00
  1.00E+01
  1.00E+01
  1.00E+01
  9.60E+00
  9.60E+00
  9.20E+00
  8.80E+00
  9.20E+00
  9.60E+00
  1.04E+01
  1.04E+01
  1.04E+01
  1.08E+01
  1.08E+01
  1.04E+01
  1.00E+01
  1.00E+01
  9.60E+00
  9.20E+00
  9.60E+00
  1.00E+01
  1.04E+01
  1.04E+01
  1.00E+01
  9.60E+00
  9.60E+00
  9.60E+00
  9.60E+00
  9.60E+00
  9.20E+00
  8.80E+00
  9.20E+00
  1.00E+01
  1.04E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.00E+01
  1.00E+01
  9.60E+00
  1.00E+01
  9.60E+00
  9.60E+00
  1.00E+01
  1.12E+01
  1.12E+01
  1.08E+01
  1.04E+01
  9.60E+00
  1.00E+01
  1.00E+01
  9.60E+00
  1.00E+01
  1.00E+01
  1.00E+01
  9.60E+00
  1.04E+01
  1.04E+01
  1.04E+01
  1.00E+01
  9.60E+00
  9.60E+00
  9.60E+00
  1.00E+01
  1.00E+01
  1.04E+01
  1.04E+01
  1.04E+01
  1.04E+01
  1.04E+01
  1.04E+01
  1.00E+01
  1.00E+01
  1.00E+01
  1.00E+01
  1.00E+01
  1.04E+01
  1.04E+01
  1.00E+01
  1.04E+01
  1.00E+01
  1.00E+01
  1.00E+01
  1.00E+01
  1.00E+01
  1.04E+01
  1.00E+01
  1.00E+01
  9.60E+00
  1.00E+01
  1.08E+01
  1.12E+01
  1.04E+01
  1.00E+01
  1.04E+01
  1.04E+01
  1.04E+01
  9.20E+00
  9.60E+00
  1.04E+01
  1.04E+01
  1.04E+01
  1.04E+01
  1.00E+01
  1.08E+01
  1.00E+01
  1.00E+01
  9.60E+00
  1.04E+01
  1.04E+01
  1.00E+01
  1.00E+01
  1.04E+01
  1.12E+01
  1.04E+01
  1.04E+01
  1.00E+01
  1.04E+01
  1.04E+01
  1.04E+01
  1.00E+01
  1.00E+01
  9.60E+00
  1.00E+01
  1.04E+01
  1.04E+01
  1.08E+01
  1.04E+01
  1.04E+01
  1.00E+01
  1.00E+01
  1.04E+01
  1.04E+01
  1.04E+01
  9.60E+00
  1.00E+01
  1.04E+01
  1.08E+01
  1.04E+01
  1.04E+01
  1.04E+01
  1.00E+01
  1.00E+01
  1.00E+01
  1.00E+01
  1.04E+01
  1.04E+01
  1.08E+01
  1.04E+01
  1.04E+01
  1.04E+01
  1.04E+01
  1.00E+01
  9.60E+00
  1.00E+01
  1.04E+01
  1.08E+01
  1.08E+01
  1.04E+01
  1.00E+01
  1.04E+01
  1.00E+01
  9.20E+00
  1.00E+01
  9.60E+00
  1.00E+01
  1.00E+01
  1.00E+01
  1.04E+01
  1.12E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.04E+01
  1.04E+01
  1.04E+01
  1.04E+01
  1.00E+01
  1.08E+01
  1.00E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.04E+01
  1.04E+01
  1.04E+01
  1.04E+01
  1.04E+01
  1.04E+01
  1.00E+01
  1.04E+01
  1.04E+01
  1.04E+01
  1.08E+01
  1.12E+01
  1.08E+01
  1.00E+01
  1.04E+01
  1.12E+01
  1.04E+01
  9.60E+00
  9.60E+00
  1.08E+01
  1.12E+01
  1.08E+01
  1.08E+01
  1.16E+01
  1.16E+01
  1.12E+01
  1.04E+01
  1.04E+01
  1.04E+01
  1.04E+01
  1.08E+01
  1.04E+01
  1.08E+01
  1.08E+01
  1.04E+01
  1.08E+01
  1.08E+01
  1.04E+01
  1.00E+01
  1.00E+01
  1.04E+01
  1.08E+01
  1.04E+01
  1.08E+01
  1.08E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.12E+01
  1.16E+01
  1.12E+01
  1.12E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.04E+01
  1.04E+01
  1.04E+01
  1.00E+01
  1.00E+01
  1.08E+01
  1.04E+01
  1.08E+01
  1.08E+01
  1.12E+01
  1.12E+01
  1.08E+01
  1.08E+01
  1.04E+01
  1.04E+01
  1.08E+01
  1.08E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.08E+01
  1.12E+01
  1.12E+01
  1.08E+01
  1.04E+01
  1.04E+01
  1.04E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.12E+01
  1.08E+01
  1.08E+01
  1.04E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.04E+01
  1.08E+01
  1.08E+01
  1.12E+01
  1.16E+01
  1.08E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.08E+01
  1.04E+01
  1.04E+01
  1.08E+01
  1.12E+01
  1.12E+01
  1.16E+01
  1.12E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.12E+01
  1.08E+01
  1.00E+01
  1.08E+01
  1.16E+01
  1.20E+01
  1.16E+01
  1.12E+01
  1.08E+01
  1.08E+01
  1.04E+01
  1.00E+01
  1.04E+01
  1.12E+01
  1.16E+01
  1.16E+01
  1.16E+01
  1.12E+01
  1.16E+01
  1.16E+01
  1.08E+01
  1.04E+01
  1.04E+01
  1.08E+01
  1.08E+01
  1.12E+01
  1.16E+01
  1.16E+01
  1.16E+01
  1.12E+01
  1.12E+01
  1.04E+01
  1.08E+01
  1.04E+01
  1.04E+01
  1.08E+01
  1.08E+01
  1.16E+01
  1.16E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.16E+01
  1.16E+01
  1.16E+01
  1.12E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.12E+01
  1.16E+01
  1.16E+01
  1.16E+01
  1.16E+01
  1.08E+01
  1.12E+01
  1.08E+01
  1.04E+01
  1.08E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.16E+01
  1.16E+01
  1.16E+01
  1.08E+01
  1.08E+01
  1.04E+01
  1.08E+01
  1.08E+01
  1.12E+01
  1.12E+01
  1.20E+01
  1.16E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.16E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.16E+01
  1.04E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.08E+01
  1.12E+01
  1.16E+01
  1.16E+01
  1.12E+01
  1.08E+01
  1.08E+01
  1.16E+01
  1.20E+01
  1.24E+01
  1.12E+01
  1.04E+01
  1.04E+01
  1.12E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.20E+01
  1.20E+01
  1.20E+01
  1.12E+01
  1.16E+01
  1.12E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.16E+01
  1.16E+01
  1.16E+01
  1.16E+01
  1.12E+01
  1.12E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.12E+01
  1.16E+01
  1.16E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.16E+01
  1.08E+01
  1.00E+01
  1.08E+01
  1.16E+01
  1.16E+01
  1.20E+01
  1.16E+01
  1.20E+01
  1.16E+01
  1.12E+01
  1.16E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.12E+01
  1.20E+01
  1.16E+01
  1.20E+01
  1.20E+01
  1.16E+01
  1.12E+01
  1.04E+01
  1.08E+01
  1.08E+01
  1.12E+01
  1.12E+01
  1.16E+01
  1.20E+01
  1.16E+01
  1.16E+01
  1.12E+01
  1.12E+01
  1.08E+01
  1.08E+01
  1.12E+01
  1.16E+01
  1.20E+01
  1.20E+01
  1.16E+01
  1.20E+01
  1.20E+01
  1.20E+01
  1.16E+01
  1.12E+01
  1.08E+01
  1.12E+01
  1.12E+01
  1.16E+01
  1.16E+01
  1.12E+01
  1.16E+01
  1.16E+01
  1.16E+01
  1.12E+01
  1.08E+01
  1.08E+01
  1.08E+01
  1.12E+01
  1.16E+01
  1.12E+01
  1.16E+01
  1.20E+01
  1.16E+01
  1.12E+01
  1.08E+01
  1.16E+01
