Freq	Gain	Phase
1.58489319246111e+006	5.37356753765696e+000	4.91443882222900e+001
1.71132830416178e+006	4.63301772187091e+000	4.52558327824658e+001
1.84784979742229e+006	3.84159309004877e+000	4.09293163078040e+001
1.99526231496887e+006	2.98245478838527e+000	3.61803521094759e+001
2.15443469003188e+006	2.03765674309936e+000	3.10606130306782e+001
2.32630506715362e+006	9.90442577778226e-001	2.56643624870094e+001
2.51188643150957e+006	-1.71762890656380e-001	2.01283592817266e+001
2.71227257933202e+006	-1.45452307620745e+000	1.46164221969268e+001
2.92864456462523e+006	-2.85483606722208e+000	9.30009526443787e+000
3.16227766016837e+006	-4.36156998127679e+000	4.33259090153520e+000
3.41454887383359e+006	-5.95768717531107e+000	-1.69734268553078e-001
3.68694506451957e+006	-7.62329361582766e+000	-4.13533326815853e+000
3.98107170553496e+006	-9.33843981122032e+000	-7.53506238814907e+000
4.29866234708227e+006	-1.10850399915677e+001	-1.03734816285744e+001
4.64158883361277e+006	-1.28478168501449e+001	-1.26788907741555e+001
5.01187233627271e+006	-1.46145052421570e+001	-1.44911709539365e+001
5.41169526546462e+006	-1.63756257101553e+001	-1.58602793168199e+001
5.84341413373516e+006	-1.81240771226510e+001	-1.68359832503123e+001
6.30957344480192e+006	-1.98547005435517e+001	-1.74677729001503e+001
6.81292069057960e+006	-2.15638875294607e+001	-1.78027137266102e+001
7.35642254459639e+006	-2.32492562791333e+001	-1.78846449508747e+001
7.94328234724279e+006	-2.49093938297765e+001	-1.77538327151651e+001
8.57695898590892e+006	-2.65436526493841e+001	-1.74468690359517e+001
9.26118728128791e+006	-2.81519883953089e+001	-1.69966997290196e+001
1.00000000000000e+007	-2.97348276908521e+001	-1.64338335215663e+001
